,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,GEOSCIENCES,,,,,,,,,,,,,
DEPARTMENT:,ATMOSPHERIC SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ATMO-201-501,67,77,21,1,2,168,3.226,1,0,0,3,0,172,LOGAN T
,39.88%,45.83%,12.50%,0.60%,1.19%,,,,,,,,,
ATMO-201-502,20,17,2,3,1,43,3.209,0,0,0,2,0,45,CONLEE D
,46.51%,39.53%,4.65%,6.98%,2.33%,,,,,,,,,
ATMO-201-503,35,33,24,0,0,92,3.119,4,0,0,2,0,98,EPIFANIO C
,38.04%,35.87%,26.09%,0.00%,0.00%,,,,,,,,,
ATMO-201-504,16,18,13,0,1,48,3,0,0,0,1,0,49,SZUNYOGH I
,33.33%,37.50%,27.08%,0.00%,2.08%,,,,,,,,,
ATMO-201-506,63,61,21,0,1,146,3.267,0,0,0,2,0,148,LOGAN T
,43.15%,41.78%,14.38%,0.00%,0.68%,,,,,,,,,
ATMO-201-508,19,25,19,0,0,63,3,0,0,0,3,0,66,BOWMAN K
,30.16%,39.68%,30.16%,0.00%,0.00%,,,,,,,,,
ATMO-201-509,78,69,13,1,0,161,3.391,0,0,0,6,0,167,LOGAN T
,48.45%,42.86%,8.07%,0.62%,0.00%,,,,,,,,,
COURSE TOTAL:,298,300,113,5,5,721,3.221,5,0,0,19,0,745,
,41.33%,41.61%,15.67%,0.69%,0.69%,,,,,,,,,
ATMO-202-501,8,7,3,0,0,18,3.277,0,0,0,0,0,18,LOGAN T
,44.44%,38.89%,16.67%,0.00%,0.00%,,,,,,,,,
ATMO-202-502,11,6,6,0,1,24,3.083,0,0,0,0,0,24,LOGAN T
,45.83%,25.00%,25.00%,0.00%,4.17%,,,,,,,,,
ATMO-202-504,18,4,0,0,0,22,3.818,0,0,0,0,0,22,LOGAN T
,81.82%,18.18%,0.00%,0.00%,0.00%,,,,,,,,,
ATMO-202-506,10,6,1,2,0,19,3.263,0,0,0,0,0,19,LOGAN T
,52.63%,31.58%,5.26%,10.53%,0.00%,,,,,,,,,
ATMO-202-507,8,7,0,0,0,15,3.533,0,0,0,2,0,17,LOGAN T
,53.33%,46.67%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,GEOSCIENCES,,,,,,,,,,,,,
DEPARTMENT:,ATMOSPHERIC SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,55,30,10,2,1,98,3.387,0,0,0,2,0,100,
,56.12%,30.61%,10.20%,2.04%,1.02%,,,,,,,,,
ATMO-203-502,8,7,1,0,0,16,3.437,2,0,0,0,0,18,CONLEE D
,50.00%,43.75%,6.25%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,7,1,0,0,16,3.437,2,0,0,0,0,18,
,50.00%,43.75%,6.25%,0.00%,0.00%,,,,,,,,,
ATMO-251-501,6,5,1,2,0,14,3.071,1,0,0,1,0,16,CONLEE D
,42.86%,35.71%,7.14%,14.29%,0.00%,,,,,,,,,
ATMO-251-502,7,8,7,1,0,23,2.913,2,0,0,0,0,25,CONLEE D
,30.43%,34.78%,30.43%,4.35%,0.00%,,,,,,,,,
COURSE TOTAL:,13,13,8,3,0,37,2.972,3,0,0,1,0,41,
