,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ARTS-150-401,36,5,1,0,1,43,3.744,0,0,0,0,0,43,KRESS L
,83.72%,11.63%,2.33%,0.00%,2.33%,,,,,,,,,
COURSE TOTAL:,36,5,1,0,1,43,3.744,0,0,0,0,0,43,
,83.72%,11.63%,2.33%,0.00%,2.33%,,,,,,,,,
COMM-203-401,22,2,0,0,0,24,3.916,0,0,0,0,0,24,HENDON E
,91.67%,8.33%,0.00%,0.00%,0.00%,,,,,,,,,
COMM-203-402,24,0,0,0,0,24,4,0,0,0,0,0,24,HENDON E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COMM-203-403,5,18,1,0,0,24,3.166,0,0,0,0,0,24,VISER V
,20.83%,75.00%,4.17%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,51,20,1,0,0,72,3.694,0,0,0,0,0,72,
,70.83%,27.78%,1.39%,0.00%,0.00%,,,,,,,,,
COMM-365-401,6,4,2,0,2,14,2.857,0,0,0,2,0,16,VISER V
,42.86%,28.57%,14.29%,0.00%,14.29%,,,,,,,,,
COURSE TOTAL:,6,4,2,0,2,14,2.857,0,0,0,2,0,16,
,42.86%,28.57%,14.29%,0.00%,14.29%,,,,,,,,,
DIVE-250-401,8,1,1,0,0,10,3.7,0,0,0,0,0,10,WILLIAMS S
,80.00%,10.00%,10.00%,0.00%,0.00%,,,,,,,,,
DIVE-250-402,9,2,0,0,0,11,3.818,0,0,0,0,0,11,WILLIAMS S
,81.82%,18.18%,0.00%,0.00%,0.00%,,,,,,,,,
DIVE-250-403,5,3,1,0,1,10,3.1,1,0,0,0,0,11,WILLIAMS S
,50.00%,30.00%,10.00%,0.00%,10.00%,,,,,,,,,
DIVE-250-404,5,3,0,0,0,8,3.625,3,0,0,0,0,11,WILLIAMS S
,62.50%,37.50%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,27,9,2,0,1,39,3.564,4,0,0,0,0,43,
,69.23%,23.08%,5.13%,0.00%,2.56%,,,,,,,,,
DIVE-251-250,7,5,0,0,0,12,3.583,0,0,0,0,0,12,EURESTI V
,58.33%,41.67%,0.00%,0.00%,0.00%,,,,,,,,,
DIVE-251-401,6,3,1,0,0,10,3.5,0,0,0,1,0,11,EURESTI V
,60.00%,30.00%,10.00%,0.00%,0.00%,,,,,,,,,
DIVE-251-402,7,3,0,0,0,10,3.7,0,0,0,1,0,11,EURESTI V
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,20,11,1,0,0,32,3.593,0,0,0,2,0,34,
,62.50%,34.38%,3.13%,0.00%,0.00%,,,,,,,,,
DIVE-330-401,7,5,0,0,0,12,3.583,0,0,0,0,0,12,HUFTON A
,58.33%,41.67%,0.00%,0.00%,0.00%,,,,,,,,,
DIVE-330-403,7,3,2,0,0,12,3.416,0,0,0,0,0,12,HUFTON A
,58.33%,25.00%,16.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,8,2,0,0,24,3.5,0,0,0,0,0,24,
,58.33%,33.33%,8.33%,0.00%,0.00%,,,,,,,,,
DIVE-357-401,5,0,0,0,0,5,4,0,0,0,0,0,5,WHITE L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGL-104-401,11,7,3,0,0,21,3.38,0,0,0,0,0,21,ECHOLS K
,52.38%,33.33%,14.29%,0.00%,0.00%,,,,,,,,,
ENGL-104-402,5,7,6,1,1,20,2.7,1,0,0,1,0,22,THEIS W
,25.00%,35.00%,30.00%,5.00%,5.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGL-104-403,13,6,0,0,1,20,3.5,0,0,0,0,0,20,PRESSWOOD P
,65.00%,30.00%,0.00%,0.00%,5.00%,,,,,,,,,
ENGL-104-404,2,6,7,1,4,20,2.05,0,0,0,1,0,21,THEIS W
,10.00%,30.00%,35.00%,5.00%,20.00%,,,,,,,,,
ENGL-104-405,0,10,5,1,2,18,2.277,0,0,0,3,0,21,THEIS W
,0.00%,55.56%,27.78%,5.56%,11.11%,,,,,,,,,
ENGL-104-406,12,7,0,1,2,22,3.181,0,0,0,0,0,22,PRESSWOOD P
,54.55%,31.82%,0.00%,4.55%,9.09%,,,,,,,,,
ENGL-104-497,5,9,3,0,2,19,2.789,0,0,0,1,0,20,GARZA-HORNE J
,26.32%,47.37%,15.79%,0.00%,10.53%,,,,,,,,,
ENGL-104-498,14,1,1,0,2,18,3.388,0,0,0,4,0,22,PRESSWOOD P
,77.78%,5.56%,5.56%,0.00%,11.11%,,,,,,,,,
ENGL-104-499,14,4,1,0,2,21,3.333,0,0,0,1,0,22,PRESSWOOD P
,66.67%,19.05%,4.76%,0.00%,9.52%,,,,,,,,,
COURSE TOTAL:,76,57,26,4,16,179,2.966,1,0,0,11,0,191,
,42.46%,31.84%,14.53%,2.23%,8.94%,,,,,,,,,
ENGL-203-401,2,9,2,0,1,14,2.785,0,0,0,0,0,14,TRABER D
,14.29%,64.29%,14.29%,0.00%,7.14%,,,,,,,,,
COURSE TOTAL:,2,9,2,0,1,14,2.785,0,0,0,0,0,14,
,14.29%,64.29%,14.29%,0.00%,7.14%,,,,,,,,,
ENGL-210-401,18,3,1,0,0,22,3.772,0,0,0,0,0,22,BROOKS S
,81.82%,13.64%,4.55%,0.00%,0.00%,,,,,,,,,
ENGL-210-402,18,2,1,0,1,22,3.636,0,0,0,0,0,22,BROOKS S
,81.82%,9.09%,4.55%,0.00%,4.55%,,,,,,,,,
ENGL-210-403,18,3,0,0,1,22,3.681,0,0,0,0,0,22,BROOKS S
,81.82%,13.64%,0.00%,0.00%,4.55%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGL-210-404,13,5,3,0,0,21,3.476,0,0,0,0,0,21,BROOKS S
,61.90%,23.81%,14.29%,0.00%,0.00%,,,,,,,,,
ENGL-210-405,12,8,2,0,0,22,3.454,0,0,0,0,0,22,GARZA-HORNE J
,54.55%,36.36%,9.09%,0.00%,0.00%,,,,,,,,,
ENGL-210-407,7,1,0,0,1,9,3.444,0,0,0,1,0,10,ECHOLS K
,77.78%,11.11%,0.00%,0.00%,11.11%,,,,,,,,,
ENGL-210-496,4,11,3,2,2,22,2.59,0,0,0,0,0,22,GARZA-HORNE J
,18.18%,50.00%,13.64%,9.09%,9.09%,,,,,,,,,
ENGL-210-497,5,8,4,2,0,19,2.842,0,0,0,0,0,19,GARZA-HORNE J
,26.32%,42.11%,21.05%,10.53%,0.00%,,,,,,,,,
ENGL-210-498,4,10,4,1,0,19,2.894,0,0,0,2,0,21,GARZA-HORNE J
,21.05%,52.63%,21.05%,5.26%,0.00%,,,,,,,,,
COURSE TOTAL:,99,51,18,5,5,178,3.314,0,0,0,3,0,181,
,55.62%,28.65%,10.11%,2.81%,2.81%,,,,,,,,,
ENGL-212-401,7,13,1,1,2,24,2.916,0,0,0,0,0,24,CURLEY S
,29.17%,54.17%,4.17%,4.17%,8.33%,,,,,,,,,
COURSE TOTAL:,7,13,1,1,2,24,2.916,0,0,0,0,0,24,
,29.17%,54.17%,4.17%,4.17%,8.33%,,,,,,,,,
ENGL-251-401,6,15,1,0,2,24,2.958,0,0,0,1,0,25,CURLEY S
,25.00%,62.50%,4.17%,0.00%,8.33%,,,,,,,,,
COURSE TOTAL:,6,15,1,0,2,24,2.958,0,0,0,1,0,25,
,25.00%,62.50%,4.17%,0.00%,8.33%,,,,,,,,,
ENGL-374-401,5,4,1,0,0,10,3.4,0,0,0,1,0,11,ECHOLS K
,50.00%,40.00%,10.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,5,4,1,0,0,10,3.4,0,0,0,1,0,11,
,50.00%,40.00%,10.00%,0.00%,0.00%,,,,,,,,,
ENGL-415-401,3,5,1,1,1,11,2.727,0,0,0,0,0,11,TRABER D
,27.27%,45.45%,9.09%,9.09%,9.09%,,,,,,,,,
COURSE TOTAL:,3,5,1,1,1,11,2.727,0,0,0,0,0,11,
,27.27%,45.45%,9.09%,9.09%,9.09%,,,,,,,,,
HIST-105-401,28,34,10,6,5,83,2.891,0,0,0,0,0,83,LAWHON D
,33.73%,40.96%,12.05%,7.23%,6.02%,,,,,,,,,
HIST-105-402,21,32,20,7,3,83,2.734,0,0,0,1,0,84,LAWHON D
,25.30%,38.55%,24.10%,8.43%,3.61%,,,,,,,,,
HIST-105-403,6,11,17,9,5,48,2.083,0,0,0,13,0,61,WILLETT D
,12.50%,22.92%,35.42%,18.75%,10.42%,,,,,,,,,
COURSE TOTAL:,55,77,47,22,13,214,2.649,0,0,0,14,0,228,
,25.70%,35.98%,21.96%,10.28%,6.07%,,,,,,,,,
HIST-106-401,6,19,13,14,7,59,2.05,0,0,0,3,0,62,BLOMSTEDT L
,10.17%,32.20%,22.03%,23.73%,11.86%,,,,,,,,,
HIST-106-402,1,6,12,5,1,25,2.04,0,0,0,3,0,28,BLOMSTEDT L
,4.00%,24.00%,48.00%,20.00%,4.00%,,,,,,,,,
HIST-106-403,5,8,4,1,1,19,2.789,2,0,0,1,0,22,RYAN J
,26.32%,42.11%,21.05%,5.26%,5.26%,,,,,,,,,
COURSE TOTAL:,12,33,29,20,9,103,2.184,2,0,0,7,0,112,
,11.65%,32.04%,28.16%,19.42%,8.74%,,,,,,,,,
HIST-226-401,2,3,7,1,0,13,2.461,0,0,0,2,0,15,WILLETT D
,15.38%,23.08%,53.85%,7.69%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,2,3,7,1,0,13,2.461,0,0,0,2,0,15,
,15.38%,23.08%,53.85%,7.69%,0.00%,,,,,,,,,
HIST-232-401,28,23,6,1,2,60,3.233,1,0,0,2,0,63,OERTLING T
,46.67%,38.33%,10.00%,1.67%,3.33%,,,,,,,,,
HIST-232-402,40,24,9,1,0,74,3.391,0,0,0,2,0,76,OERTLING T
,54.05%,32.43%,12.16%,1.35%,0.00%,,,,,,,,,
COURSE TOTAL:,68,47,15,2,2,134,3.32,1,0,0,4,0,139,
,50.75%,35.07%,11.19%,1.49%,1.49%,,,,,,,,,
HIST-373-401,2,2,2,0,0,6,3,1,0,0,1,0,8,RYAN J
,33.33%,33.33%,33.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,2,2,2,0,0,6,3,1,0,0,1,0,8,
,33.33%,33.33%,33.33%,0.00%,0.00%,,,,,,,,,
KINE-120-401,18,1,0,0,0,19,3.947,1,0,0,0,0,20,DIMARCO F
,94.74%,5.26%,0.00%,0.00%,0.00%,,,,,,,,,
KINE-120-402,7,7,2,0,0,16,3.312,1,0,0,0,0,17,SLATTON K
,43.75%,43.75%,12.50%,0.00%,0.00%,,,,,,,,,
KINE-120-403,7,11,2,0,0,20,3.25,0,0,0,0,0,20,SLATTON K
,35.00%,55.00%,10.00%,0.00%,0.00%,,,,,,,,,
KINE-120-404,9,5,0,0,1,15,3.4,0,0,0,1,0,16,SLATTON K
,60.00%,33.33%,0.00%,0.00%,6.67%,,,,,,,,,
KINE-120-405,17,2,0,0,0,19,3.894,0,0,0,0,0,19,DIMARCO F
,89.47%,10.53%,0.00%,0.00%,0.00%,,,,,,,,,
KINE-120-407,14,2,2,0,1,19,3.473,0,0,0,0,0,19,SLATTON K
,73.68%,10.53%,10.53%,0.00%,5.26%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,72,28,6,0,2,108,3.555,2,0,0,1,0,111,
,66.67%,25.93%,5.56%,0.00%,1.85%,,,,,,,,,
KINE-199-401,5,1,0,0,0,6,3.833,0,2,0,0,0,8,SLATTON K
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
KINE-199-430,7,1,0,0,0,8,3.875,0,8,0,0,0,16,MACEO D
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
KINE-199-439,6,0,0,0,0,6,4,0,11,0,0,0,17,DIMARCO F
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
KINE-199-445,5,0,0,0,0,5,2.5,0,9,3,1,0,18,WOOD G
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
KINE-199-511,13,1,2,0,0,16,3.687,0,5,0,1,0,22,SLATTON K
,81.25%,6.25%,12.50%,0.00%,0.00%,,,,,,,,,
KINE-199-512,12,2,1,0,0,15,3.733,0,6,0,1,0,22,SLATTON K
,80.00%,13.33%,6.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,48,5,3,0,0,56,3.61,0,41,3,3,0,103,
,85.71%,8.93%,5.36%,0.00%,0.00%,,,,,,,,,
KINE-210-401,17,4,0,0,0,21,3.809,0,0,0,1,0,22,MACEO D
,80.95%,19.05%,0.00%,0.00%,0.00%,,,,,,,,,
KINE-210-402,18,4,1,0,0,23,3.739,0,0,0,0,0,23,MACEO D
,78.26%,17.39%,4.35%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,35,8,1,0,0,44,3.772,0,0,0,1,0,45,
,79.55%,18.18%,2.27%,0.00%,0.00%,,,,,,,,,
KINE-223-401,11,9,3,1,0,24,3.25,0,0,0,0,0,24,HUFTON A
,45.83%,37.50%,12.50%,4.17%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,11,9,3,1,0,24,3.25,0,0,0,0,0,24,
,45.83%,37.50%,12.50%,4.17%,0.00%,,,,,,,,,
MAST-101-200,39,0,0,0,0,39,4,0,0,0,0,0,39,LAWHON D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,39,0,0,0,0,39,4,0,0,0,0,0,39,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MAST-289-401,5,5,1,1,1,13,2.923,1,0,0,0,0,14,JOSVOLL K
,38.46%,38.46%,7.69%,7.69%,7.69%,,,,,,,,,
COURSE TOTAL:,5,5,1,1,1,13,2.923,1,0,0,0,0,14,
,38.46%,38.46%,7.69%,7.69%,7.69%,,,,,,,,,
MAST-320-401,4,10,0,0,0,14,3.285,1,0,0,0,0,15,JOSVOLL K
,28.57%,71.43%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,10,0,0,0,14,3.285,1,0,0,0,0,15,
,28.57%,71.43%,0.00%,0.00%,0.00%,,,,,,,,,
MAST-333-401,14,5,1,0,1,21,3.476,1,0,0,0,0,22,PEARL F
,66.67%,23.81%,4.76%,0.00%,4.76%,,,,,,,,,
COURSE TOTAL:,14,5,1,0,1,21,3.476,1,0,0,0,0,22,
,66.67%,23.81%,4.76%,0.00%,4.76%,,,,,,,,,
MAST-340-401,6,1,1,0,0,8,3.625,3,0,0,0,0,11,BUNCH-DAVIS C
,75.00%,12.50%,12.50%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,1,1,0,0,8,3.625,3,0,0,0,0,11,
,75.00%,12.50%,12.50%,0.00%,0.00%,,,,,,,,,
MAST-352-401,7,5,0,0,0,12,3.583,1,0,0,0,0,13,OERTLING T
,58.33%,41.67%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,7,5,0,0,0,12,3.583,1,0,0,0,0,13,
,58.33%,41.67%,0.00%,0.00%,0.00%,,,,,,,,,
MAST-365-401,4,4,1,1,1,11,2.818,1,0,0,0,0,12,JOSVOLL K
,36.36%,36.36%,9.09%,9.09%,9.09%,,,,,,,,,
COURSE TOTAL:,4,4,1,1,1,11,2.818,1,0,0,0,0,12,
,36.36%,36.36%,9.09%,9.09%,9.09%,,,,,,,,,
MAST-425-901,5,2,1,0,0,8,3.5,1,0,0,1,0,10,HANEY A
,62.50%,25.00%,12.50%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,2,1,0,0,8,3.5,1,0,0,1,0,10,
,62.50%,25.00%,12.50%,0.00%,0.00%,,,,,,,,,
MAST-481-200,10,0,0,0,0,10,4,0,0,0,0,0,10,LAWHON D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,0,0,0,0,10,4,0,0,0,0,0,10,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MAST-491-401,10,0,0,0,0,10,0,0,2,0,0,0,12,WHITE L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,0,0,0,0,10,Error,0,2,0,0,0,12,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MATH-140-401,10,18,14,4,1,47,2.68,0,0,0,3,0,50,ACERO-SCHERTZER C
,21.28%,38.30%,29.79%,8.51%,2.13%,,,,,,,,,
MATH-140-402,9,15,15,3,0,42,2.714,0,0,0,2,0,44,ACERO-SCHERTZER C
,21.43%,35.71%,35.71%,7.14%,0.00%,,,,,,,,,
MATH-140-403,5,11,15,6,5,42,2.119,0,0,0,3,0,45,WARREN J
,11.90%,26.19%,35.71%,14.29%,11.90%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,24,44,44,13,6,131,2.511,0,0,0,8,0,139,
,18.32%,33.59%,33.59%,9.92%,4.58%,,,,,,,,,
MATH-141-405,6,3,6,1,1,17,2.705,0,0,0,5,0,22,LUXEMBURG L
,35.29%,17.65%,35.29%,5.88%,5.88%,,,,,,,,,
MATH-141-406,14,16,11,5,3,49,2.673,0,0,0,0,0,49,GOODSON J
,28.57%,32.65%,22.45%,10.20%,6.12%,,,,,,,,,
MATH-141-407,8,12,16,3,5,44,2.34,1,0,0,0,0,45,GOODSON J
,18.18%,27.27%,36.36%,6.82%,11.36%,,,,,,,,,
COURSE TOTAL:,28,31,33,9,9,110,2.545,1,0,0,5,0,116,
,25.45%,28.18%,30.00%,8.18%,8.18%,,,,,,,,,
MATH-142-401,5,6,5,14,4,34,1.823,0,0,0,5,0,39,QIU L
,14.71%,17.65%,14.71%,41.18%,11.76%,,,,,,,,,
MATH-142-402,6,11,11,6,0,34,2.5,0,0,0,4,0,38,SUEN C
,17.65%,32.35%,32.35%,17.65%,0.00%,,,,,,,,,
MATH-142-403,10,9,5,4,3,31,2.612,1,0,0,1,0,33,MCELFRESH L
,32.26%,29.03%,16.13%,12.90%,9.68%,,,,,,,,,
MATH-142-404,7,15,9,3,7,41,2.292,0,0,0,7,0,48,GOODSON J
,17.07%,36.59%,21.95%,7.32%,17.07%,,,,,,,,,
COURSE TOTAL:,28,41,30,27,14,140,2.3,1,0,0,17,0,158,
,20.00%,29.29%,21.43%,19.29%,10.00%,,,,,,,,,
MATH-150-401,1,13,8,10,2,34,2.029,0,0,0,5,0,39,PANGEMANAN A
,2.94%,38.24%,23.53%,29.41%,5.88%,,,,,,,,,
MATH-150-402,2,12,14,6,1,35,2.228,0,0,0,2,0,37,PANGEMANAN A
,5.71%,34.29%,40.00%,17.14%,2.86%,,,,,,,,,
MATH-150-403,15,10,6,1,1,33,3.121,0,0,0,2,0,35,ACERO-SCHERTZER C
,45.45%,30.30%,18.18%,3.03%,3.03%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
MATH-150-404,4,9,15,3,7,38,2,0,0,0,1,0,39,GOODSON J
,10.53%,23.68%,39.47%,7.89%,18.42%,,,,,,,,,
MATH-150-405,3,10,10,5,3,31,2.161,0,0,0,8,0,39,PANGEMANAN A
,9.68%,32.26%,32.26%,16.13%,9.68%,,,,,,,,,
MATH-150-406,2,3,6,3,0,14,2.285,0,0,0,2,0,16,PANGEMANAN A
,14.29%,21.43%,42.86%,21.43%,0.00%,,,,,,,,,
