,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,ASSOC PROVOST FOR UG STUDIES,,,,,,,,,,,,,
DEPARTMENT:,AP-UNDERGRAD STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
UGST-484-501,17,0,0,0,0,17,4,0,0,0,0,0,17,BALESTER V
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
UGST-484-502,12,0,0,0,0,12,4,0,0,0,0,0,12,BALESTER V
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,29,0,0,0,0,29,4,0,0,0,0,0,29,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
UGST-492-550,11,3,1,0,1,16,3.437,0,0,0,0,0,16,HARPER K
,68.75%,18.75%,6.25%,0.00%,6.25%,,,,,,,,,
COURSE TOTAL:,11,3,1,0,1,16,3.437,0,0,0,0,0,16,
,68.75%,18.75%,6.25%,0.00%,6.25%,,,,,,,,,
DEPARTMENT TOTAL:,40,3,1,0,1,45,3.689,0,0,0,0,0,45,
,88.89%,6.67%,2.22%,0.00%,2.22%,,,,,,,,,
COLLEGE TOTAL:,40,3,1,0,1,45,3.689,0,0,0,0,0,45,
,88.89%,6.67%,2.22%,0.00%,2.22%,,,,,,,,,
