,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,BIOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIOL-112-201,6,5,4,1,1,17,2.823,0,0,0,0,0,17,LEE C
,35.29%,29.41%,23.53%,5.88%,5.88%,,,,,,,,,
BIOL-112-202,6,12,2,1,2,23,2.826,0,0,0,0,0,23,LEE C
,26.09%,52.17%,8.70%,4.35%,8.70%,,,,,,,,,
BIOL-112-203,7,7,3,2,2,21,2.714,0,0,0,1,0,22,LEE C
,33.33%,33.33%,14.29%,9.52%,9.52%,,,,,,,,,
BIOL-112-204,4,7,6,3,2,22,2.363,0,0,0,0,0,22,LEE C
,18.18%,31.82%,27.27%,13.64%,9.09%,,,,,,,,,
BIOL-112-205,2,6,4,1,1,14,2.5,0,0,0,0,0,14,LEE C
,14.29%,42.86%,28.57%,7.14%,7.14%,,,,,,,,,
COURSE TOTAL:,25,37,19,8,8,97,2.649,0,0,0,1,0,98,
,25.77%,38.14%,19.59%,8.25%,8.25%,,,,,,,,,
BIOL-206-101,2,10,3,0,0,15,2.933,0,0,0,0,0,15,MOYES R
,13.33%,66.67%,20.00%,0.00%,0.00%,,,,,,,,,
BIOL-206-102,6,6,2,2,0,16,3,0,0,0,1,0,17,MOYES R
,37.50%,37.50%,12.50%,12.50%,0.00%,,,,,,,,,
COURSE TOTAL:,8,16,5,2,0,31,2.967,0,0,0,1,0,32,
,25.81%,51.61%,16.13%,6.45%,0.00%,,,,,,,,,
BIOL-214-200,6,14,6,0,0,26,3,0,0,0,0,0,26,BERNARDO J
,23.08%,53.85%,23.08%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,14,6,0,0,26,3,0,0,0,0,0,26,
,23.08%,53.85%,23.08%,0.00%,0.00%,,,,,,,,,
BIOL-319-301,5,12,3,1,0,21,3,0,0,0,0,0,21,COHN W
,23.81%,57.14%,14.29%,4.76%,0.00%,,,,,,,,,
BIOL-319-302,4,6,7,1,1,19,2.578,0,0,0,0,0,19,COHN W
,21.05%,31.58%,36.84%,5.26%,5.26%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,BIOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIOL-319-303,3,6,0,1,0,10,3.1,0,0,0,1,0,11,COHN W
,30.00%,60.00%,0.00%,10.00%,0.00%,,,,,,,,,
BIOL-319-304,2,6,10,2,2,22,2.181,0,0,0,0,0,22,COHN W
,9.09%,27.27%,45.45%,9.09%,9.09%,,,,,,,,,
BIOL-319-305,3,5,9,2,1,20,2.35,0,0,0,1,0,21,COHN W
,15.00%,25.00%,45.00%,10.00%,5.00%,,,,,,,,,
BIOL-319-306,1,6,2,0,0,9,2.888,0,0,0,0,0,9,COHN W
,11.11%,66.67%,22.22%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,41,31,7,4,101,2.613,0,0,0,2,0,103,
,17.82%,40.59%,30.69%,6.93%,3.96%,,,,,,,,,
BIOL-320-301,3,4,9,2,1,19,2.315,0,0,0,1,0,20,TAYLOR L
,15.79%,21.05%,47.37%,10.53%,5.26%,,,,,,,,,
BIOL-320-302,2,3,12,4,0,21,2.142,0,0,0,0,0,21,TAYLOR L
,9.52%,14.29%,57.14%,19.05%,0.00%,,,,,,,,,
BIOL-320-303,2,4,5,3,1,15,2.2,0,0,0,1,0,16,TAYLOR L
,13.33%,26.67%,33.33%,20.00%,6.67%,,,,,,,,,
BIOL-320-304,5,8,5,2,0,20,2.8,0,0,0,2,0,22,TAYLOR L
,25.00%,40.00%,25.00%,10.00%,0.00%,,,,,,,,,
BIOL-320-305,3,5,6,4,3,21,2.047,0,0,0,0,0,21,TAYLOR L
,14.29%,23.81%,28.57%,19.05%,14.29%,,,,,,,,,
BIOL-320-306,0,3,6,4,1,14,1.785,0,0,0,0,0,14,TAYLOR L
,0.00%,21.43%,42.86%,28.57%,7.14%,,,,,,,,,
COURSE TOTAL:,15,27,43,19,6,110,2.236,0,0,0,4,0,114,
,13.64%,24.55%,39.09%,17.27%,5.45%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,BIOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,72,135,104,36,18,365,2.559,0,0,0,8,0,373,
,19.73%,36.99%,28.49%,9.86%,4.93%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,CHEMISTRY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CHEM-102-300,14,34,37,8,2,95,2.526,0,0,0,2,0,97,MAWK E
,14.74%,35.79%,38.95%,8.42%,2.11%,,,,,,,,,
COURSE TOTAL:,14,34,37,8,2,95,2.526,0,0,0,2,0,97,
,14.74%,35.79%,38.95%,8.42%,2.11%,,,,,,,,,
CHEM-112-201,7,9,4,2,0,22,2.954,0,0,0,0,0,22,BETHEL R
,31.82%,40.91%,18.18%,9.09%,0.00%,,,,,,,,,
CHEM-112-202,6,8,6,0,0,20,3,0,0,0,1,0,21,BETHEL R
,30.00%,40.00%,30.00%,0.00%,0.00%,,,,,,,,,
CHEM-112-203,9,7,3,1,0,20,3.2,0,0,0,0,0,20,BETHEL R
,45.00%,35.00%,15.00%,5.00%,0.00%,,,,,,,,,
COURSE TOTAL:,22,24,13,3,0,62,3.048,0,0,0,1,0,63,
,35.48%,38.71%,20.97%,4.84%,0.00%,,,,,,,,,
CHEM-222-300,6,13,8,9,2,38,2.315,2,0,0,0,0,40,MULLEN C
,15.79%,34.21%,21.05%,23.68%,5.26%,,,,,,,,,
COURSE TOTAL:,6,13,8,9,2,38,2.315,2,0,0,0,0,40,
,15.79%,34.21%,21.05%,23.68%,5.26%,,,,,,,,,
CHEM-227-300,22,20,34,7,3,86,2.593,0,0,0,3,0,89,SCHAEFER A
,25.58%,23.26%,39.53%,8.14%,3.49%,,,,,,,,,
COURSE TOTAL:,22,20,34,7,3,86,2.593,0,0,0,3,0,89,
,25.58%,23.26%,39.53%,8.14%,3.49%,,,,,,,,,
CHEM-228-300,18,25,42,3,3,91,2.571,0,0,0,7,0,98,SANTANDER P
,19.78%,27.47%,46.15%,3.30%,3.30%,,,,,,,,,
CHEM-228-301,11,25,18,5,3,62,2.58,0,0,0,1,0,63,PONNAMPERUMA K
,17.74%,40.32%,29.03%,8.06%,4.84%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,CHEMISTRY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,29,50,60,8,6,153,2.575,0,0,0,8,0,161,
,18.95%,32.68%,39.22%,5.23%,3.92%,,,,,,,,,
CHEM-237-201,3,12,1,1,1,18,2.833,0,0,0,0,0,18,SCHAEFER A
,16.67%,66.67%,5.56%,5.56%,5.56%,,,,,,,,,
CHEM-237-202,3,9,1,1,0,14,3,0,0,0,0,0,14,SCHAEFER A
,21.43%,64.29%,7.14%,7.14%,0.00%,,,,,,,,,
COURSE TOTAL:,6,21,2,2,1,32,2.906,0,0,0,0,0,32,
,18.75%,65.63%,6.25%,6.25%,3.13%,,,,,,,,,
CHEM-238-201,3,16,0,0,0,19,3.157,0,0,0,0,0,19,SCHAEFER A
,15.79%,84.21%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-238-202,3,15,3,0,0,21,3,0,0,0,0,0,21,SCHAEFER A
,14.29%,71.43%,14.29%,0.00%,0.00%,,,,,,,,,
CHEM-238-203,2,12,4,0,0,18,2.888,2,0,0,0,0,20,SCHAEFER A
,11.11%,66.67%,22.22%,0.00%,0.00%,,,,,,,,,
CHEM-238-204,3,11,0,0,0,14,3.214,1,0,0,0,0,15,SCHAEFER A
,21.43%,78.57%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-238-205,3,15,3,0,0,21,3,0,0,0,0,0,21,SCHAEFER A
,14.29%,71.43%,14.29%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,69,10,0,0,93,3.043,3,0,0,0,0,96,
,15.05%,74.19%,10.75%,0.00%,0.00%,,,,,,,,,
CHEM-242-201,3,7,1,0,0,11,3.181,1,0,0,0,0,12,MULLEN C
,27.27%,63.64%,9.09%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,3,7,1,0,0,11,3.181,1,0,0,0,0,12,
,27.27%,63.64%,9.09%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,CHEMISTRY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CHEM-491-315,15,0,0,0,0,15,4,0,0,0,0,0,15,GAEDE H
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-491-335,6,0,0,0,0,6,4,0,0,0,0,0,6,SCHWEIKERT E
