,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2021,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MAYS BUSINESS SCHOOL,,,,,,,,,,,,,
DEPARTMENT:,ACCOUNTING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ACCT-209-200,22,74,68,4,2,170,2.647,0,0,0,19,0,189,HEAD M
,12.94%,43.53%,40.00%,2.35%,1.18%,,,,,,,,,
COURSE TOTAL:,22,74,68,4,2,170,2.647,0,0,0,19,0,189,
,12.94%,43.53%,40.00%,2.35%,1.18%,,,,,,,,,
ACCT-210-200,28,31,22,8,2,91,2.824,0,0,0,4,0,95,ALLEN N
,30.77%,34.07%,24.18%,8.79%,2.20%,,,,,,,,,
COURSE TOTAL:,28,31,22,8,2,91,2.824,0,0,0,4,0,95,
,30.77%,34.07%,24.18%,8.79%,2.20%,,,,,,,,,
ACCT-229-100,4,8,30,4,2,48,2.166,0,0,0,2,0,50,HEAD M
,8.33%,16.67%,62.50%,8.33%,4.17%,,,,,,,,,
COURSE TOTAL:,4,8,30,4,2,48,2.166,0,0,0,2,0,50,
,8.33%,16.67%,62.50%,8.33%,4.17%,,,,,,,,,
ACCT-230-200,23,19,19,4,1,66,2.893,0,0,0,2,0,68,ALLEN N
,34.85%,28.79%,28.79%,6.06%,1.52%,,,,,,,,,
COURSE TOTAL:,23,19,19,4,1,66,2.893,0,0,0,2,0,68,
,34.85%,28.79%,28.79%,6.06%,1.52%,,,,,,,,,
ACCT-321-100,45,0,0,0,0,45,4,0,0,0,0,0,45,JOHNSON C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,45,0,0,0,0,45,4,0,0,0,0,0,45,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ACCT-327-101,10,17,11,2,1,41,2.804,0,0,0,2,0,43,LARKIN R
,24.39%,41.46%,26.83%,4.88%,2.44%,,,,,,,,,
COURSE TOTAL:,10,17,11,2,1,41,2.804,0,0,0,2,0,43,
,24.39%,41.46%,26.83%,4.88%,2.44%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2021,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MAYS BUSINESS SCHOOL,,,,,,,,,,,,,
DEPARTMENT:,ACCOUNTING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ACCT-328-200,17,17,6,3,0,43,3.116,0,0,0,1,0,44,HARDING M
,39.53%,39.53%,13.95%,6.98%,0.00%,,,,,,,,,
COURSE TOTAL:,17,17,6,3,0,43,3.116,0,0,0,1,0,44,
,39.53%,39.53%,13.95%,6.98%,0.00%,,,,,,,,,
ACCT-329-199,48,7,0,0,0,55,3.872,1,0,0,2,0,58,FARMER K
