CHEM-237-401,6,8,1,0,0,15,3.333,0,0,0,0,0,15,PERRIGO J
,40.00%,53.33%,6.67%,0.00%,0.00%,,,,,,,,,
CHEM-237-402,10,4,1,0,0,15,3.6,0,0,0,0,0,15,TOWNSEND G
,66.67%,26.67%,6.67%,0.00%,0.00%,,,,,,,,,
CHEM-237-403,7,5,1,0,0,13,3.461,0,0,0,0,0,13,TOWNSEND G
,53.85%,38.46%,7.69%,0.00%,0.00%,,,,,,,,,
CHEM-237-404,9,4,2,0,1,16,3.25,0,0,0,0,0,16,TOWNSEND G
,56.25%,25.00%,12.50%,0.00%,6.25%,,,,,,,,,
CHEM-237-405,8,5,2,0,0,15,3.4,0,0,0,0,0,15,TOWNSEND G
,53.33%,33.33%,13.33%,0.00%,0.00%,,,,,,,,,
CHEM-237-406,0,7,8,1,0,16,2.375,0,0,0,0,0,16,TOWNSEND G
,0.00%,43.75%,50.00%,6.25%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CHEM-237-407,0,10,4,1,1,16,2.437,0,0,0,0,0,16,TOWNSEND G
,0.00%,62.50%,25.00%,6.25%,6.25%,,,,,,,,,
COURSE TOTAL:,40,43,19,2,2,106,3.103,0,0,0,0,0,106,
,37.74%,40.57%,17.92%,1.89%,1.89%,,,,,,,,,
CHEM-238-401,6,3,1,0,0,10,3.5,0,0,0,0,0,10,PERRIGO J
,60.00%,30.00%,10.00%,0.00%,0.00%,,,,,,,,,
CHEM-238-402,7,6,0,2,0,15,3.2,0,0,0,0,0,15,PERRIGO J
,46.67%,40.00%,0.00%,13.33%,0.00%,,,,,,,,,
COURSE TOTAL:,13,9,1,2,0,25,3.32,0,0,0,0,0,25,
,52.00%,36.00%,4.00%,8.00%,0.00%,,,,,,,,,
CHEM-316-401,6,0,0,0,0,6,4,0,0,0,2,0,8,KAISER K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6,4,0,0,0,2,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-318-401,6,0,0,0,0,6,4,0,0,0,0,0,6,KAISER K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6,4,0,0,0,0,0,6,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-383-401,7,1,0,0,0,8,3.875,0,0,0,0,0,8,SANTSCHI P
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,1,0,0,0,8,3.875,0,0,0,0,0,8,
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
MATH-140-401,6,10,16,6,10,48,1.916,0,0,0,4,0,52,ACERO-SCHERTZER C
,12.50%,20.83%,33.33%,12.50%,20.83%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
MATH-140-402,4,7,13,16,11,51,1.549,0,0,0,4,0,55,WARREN J
,7.84%,13.73%,25.49%,31.37%,21.57%,,,,,,,,,
MATH-140-403,8,9,9,17,8,51,1.843,0,0,0,1,0,52,WARREN J
,15.69%,17.65%,17.65%,33.33%,15.69%,,,,,,,,,
MATH-140-404,6,12,16,10,6,50,2.04,0,0,0,3,0,53,PANGEMANAN A
,12.00%,24.00%,32.00%,20.00%,12.00%,,,,,,,,,
COURSE TOTAL:,24,38,54,49,35,200,1.835,0,0,0,12,0,212,
,12.00%,19.00%,27.00%,24.50%,17.50%,,,,,,,,,
MATH-141-402,1,7,14,3,2,27,2.074,0,0,0,2,0,29,RAVANDI A
,3.70%,25.93%,51.85%,11.11%,7.41%,,,,,,,,,
MATH-141-403,0,13,16,2,1,32,2.281,0,0,0,1,0,33,RAVANDI A
,0.00%,40.63%,50.00%,6.25%,3.13%,,,,,,,,,
COURSE TOTAL:,1,20,30,5,3,59,2.186,0,0,0,3,0,62,
,1.69%,33.90%,50.85%,8.47%,5.08%,,,,,,,,,
MATH-142-401,6,7,3,4,5,25,2.2,0,0,0,3,0,28,QIU L
,24.00%,28.00%,12.00%,16.00%,20.00%,,,,,,,,,
MATH-142-402,10,10,4,5,2,31,2.677,0,0,0,1,0,32,MCELFRESH L
,32.26%,32.26%,12.90%,16.13%,6.45%,,,,,,,,,
MATH-142-403,3,3,11,9,1,27,1.925,0,0,0,2,0,29,YI E
,11.11%,11.11%,40.74%,33.33%,3.70%,,,,,,,,,
COURSE TOTAL:,19,20,18,18,8,83,2.289,0,0,0,6,0,89,
,22.89%,24.10%,21.69%,21.69%,9.64%,,,,,,,,,
MATH-150-401,2,4,4,3,2,15,2.066,0,0,0,1,0,16,PANGEMANAN A
,13.33%,26.67%,26.67%,20.00%,13.33%,,,,,,,,,
MATH-150-402,2,4,6,7,0,19,2.052,0,0,0,0,0,19,PANGEMANAN A
,10.53%,21.05%,31.58%,36.84%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
MATH-150-403,5,6,4,3,2,20,2.45,0,0,0,1,0,21,PANGEMANAN A
,25.00%,30.00%,20.00%,15.00%,10.00%,,,,,,,,,
MATH-150-404,2,4,6,3,3,18,1.944,0,0,0,0,0,18,PANGEMANAN A
,11.11%,22.22%,33.33%,16.67%,16.67%,,,,,,,,,
MATH-150-405,6,9,1,1,1,18,3,0,0,0,0,0,18,ACERO-SCHERTZER C
,33.33%,50.00%,5.56%,5.56%,5.56%,,,,,,,,,
MATH-150-406,4,5,2,1,2,14,2.571,0,0,0,0,0,14,ACERO-SCHERTZER C
,28.57%,35.71%,14.29%,7.14%,14.29%,,,,,,,,,
MATH-150-407,4,8,10,0,0,22,2.727,0,0,0,1,0,23,SUEN C
,18.18%,36.36%,45.45%,0.00%,0.00%,,,,,,,,,
MATH-150-408,4,7,5,0,0,16,2.937,0,0,0,2,0,18,SUEN C
,25.00%,43.75%,31.25%,0.00%,0.00%,,,,,,,,,
MATH-150-409,1,6,3,3,4,17,1.823,0,0,0,4,0,21,PANGEMANAN A
,5.88%,35.29%,17.65%,17.65%,23.53%,,,,,,,,,
MATH-150-410,3,4,3,5,3,18,1.944,0,0,0,0,0,18,PANGEMANAN A
,16.67%,22.22%,16.67%,27.78%,16.67%,,,,,,,,,
MATH-150-411,3,11,2,2,1,19,2.684,0,0,0,1,0,20,ACERO-SCHERTZER C
,15.79%,57.89%,10.53%,10.53%,5.26%,,,,,,,,,
MATH-150-413,1,3,4,2,0,10,2.3,0,0,0,1,0,11,PANGEMANAN A
,10.00%,30.00%,40.00%,20.00%,0.00%,,,,,,,,,
COURSE TOTAL:,37,71,50,30,18,206,2.383,0,0,0,11,0,217,
,17.96%,34.47%,24.27%,14.56%,8.74%,,,,,,,,,
MATH-151-401,8,4,2,5,1,20,2.65,0,0,0,1,0,21,QIU L
,40.00%,20.00%,10.00%,25.00%,5.00%,,,,,,,,,
MATH-151-402,12,6,2,1,0,21,3.38,0,0,0,0,0,21,QIU L
,57.14%,28.57%,9.52%,4.76%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
MATH-151-403,13,7,1,0,1,22,3.409,0,0,0,0,0,22,QIU L
,59.09%,31.82%,4.55%,0.00%,4.55%,,,,,,,,,
MATH-151-404,17,3,0,0,3,23,3.347,0,0,0,0,0,23,QIU L
,73.91%,13.04%,0.00%,0.00%,13.04%,,,,,,,,,
MATH-151-405,8,7,5,2,1,23,2.826,0,0,0,1,0,24,YI E
,34.78%,30.43%,21.74%,8.70%,4.35%,,,,,,,,,
MATH-151-406,6,7,8,2,0,23,2.739,0,0,0,0,0,23,YI E
,26.09%,30.43%,34.78%,8.70%,0.00%,,,,,,,,,
MATH-151-407,11,6,5,0,0,22,3.272,0,0,0,1,0,23,QIU L
,50.00%,27.27%,22.73%,0.00%,0.00%,,,,,,,,,
MATH-151-408,12,3,4,2,2,23,2.913,0,0,0,0,0,23,QIU L
,52.17%,13.04%,17.39%,8.70%,8.70%,,,,,,,,,
MATH-151-409,11,6,3,0,3,23,2.956,0,0,0,0,0,23,ACERO-SCHERTZER C
,47.83%,26.09%,13.04%,0.00%,13.04%,,,,,,,,,
MATH-151-410,14,7,1,0,1,23,3.434,0,0,0,0,0,23,ACERO-SCHERTZER C
,60.87%,30.43%,4.35%,0.00%,4.35%,,,,,,,,,
MATH-151-412,6,4,8,2,0,20,2.7,0,0,0,2,0,22,LUXEMBURG L
,30.00%,20.00%,40.00%,10.00%,0.00%,,,,,,,,,
COURSE TOTAL:,118,60,39,14,12,243,3.061,0,0,0,5,0,248,
,48.56%,24.69%,16.05%,5.76%,4.94%,,,,,,,,,
MATH-152-401,7,13,17,0,0,37,2.729,1,0,0,2,0,40,SUEN C
,18.92%,35.14%,45.95%,0.00%,0.00%,,,,,,,,,
MATH-152-402,6,9,8,7,4,34,2.176,0,0,0,2,0,36,BROWN P
,17.65%,26.47%,23.53%,20.59%,11.76%,,,,,,,,,
COURSE TOTAL:,13,22,25,7,4,71,2.464,1,0,0,4,0,76,
,18.31%,30.99%,35.21%,9.86%,5.63%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
MATH-251-401,9,8,5,6,1,29,2.62,0,0,0,4,0,33,LUXEMBURG L
,31.03%,27.59%,17.24%,20.69%,3.45%,,,,,,,,,
COURSE TOTAL:,9,8,5,6,1,29,2.62,0,0,0,4,0,33,
,31.03%,27.59%,17.24%,20.69%,3.45%,,,,,,,,,
MATH-308-401,4,1,6,0,0,11,2.818,0,0,0,0,0,11,BROWN P
,36.36%,9.09%,54.55%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,1,6,0,0,11,2.818,0,0,0,0,0,11,
,36.36%,9.09%,54.55%,0.00%,0.00%,,,,,,,,,
PHYS-201-401,2,3,4,3,3,15,1.866,0,0,0,2,0,17,BOULAHOUACHE C
,13.33%,20.00%,26.67%,20.00%,20.00%,,,,,,,,,
PHYS-201-402,3,9,6,0,0,18,2.833,0,0,0,0,0,18,BOULAHOUACHE C
,16.67%,50.00%,33.33%,0.00%,0.00%,,,,,,,,,
PHYS-201-403,1,5,10,1,0,17,2.352,0,0,0,1,0,18,BOULAHOUACHE C
,5.88%,29.41%,58.82%,5.88%,0.00%,,,,,,,,,
PHYS-201-404,2,5,6,3,0,16,2.375,1,0,0,1,0,18,BOULAHOUACHE C
,12.50%,31.25%,37.50%,18.75%,0.00%,,,,,,,,,
PHYS-201-405,4,5,2,2,0,13,2.846,0,0,0,5,0,18,BOULAHOUACHE C
,30.77%,38.46%,15.38%,15.38%,0.00%,,,,,,,,,
COURSE TOTAL:,12,27,28,9,3,79,2.455,1,0,0,9,0,89,
,15.19%,34.18%,35.44%,11.39%,3.80%,,,,,,,,,
PHYS-202-401,7,5,5,5,1,23,2.521,0,0,0,0,0,23,RANTSCHLER J
,30.43%,21.74%,21.74%,21.74%,4.35%,,,,,,,,,
COURSE TOTAL:,7,5,5,5,1,23,2.521,0,0,0,0,0,23,
,30.43%,21.74%,21.74%,21.74%,4.35%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PHYS-208-401,5,3,4,1,0,13,2.923,0,0,0,2,0,15,BOULAHOUACHE C
,38.46%,23.08%,30.77%,7.69%,0.00%,,,,,,,,,
PHYS-208-402,4,1,4,0,0,9,3,0,0,0,0,0,9,BOULAHOUACHE C
,44.44%,11.11%,44.44%,0.00%,0.00%,,,,,,,,,
PHYS-208-403,5,4,2,0,1,12,3,0,0,0,1,0,13,BOULAHOUACHE C
,41.67%,33.33%,16.67%,0.00%,8.33%,,,,,,,,,
COURSE TOTAL:,14,8,10,1,1,34,2.97,0,0,0,3,0,37,
,41.18%,23.53%,29.41%,2.94%,2.94%,,,,,,,,,
PHYS-218-401,0,1,3,2,0,6,1.833,0,0,0,0,0,6,KLEIN D
,0.00%,16.67%,50.00%,33.33%,0.00%,,,,,,,,,
PHYS-218-402,0,4,6,4,2,16,1.75,0,0,0,2,0,18,KLEIN D
,0.00%,25.00%,37.50%,25.00%,12.50%,,,,,,,,,
PHYS-218-403,4,3,4,0,0,11,3,0,0,0,1,0,12,RANTSCHLER J
,36.36%,27.27%,36.36%,0.00%,0.00%,,,,,,,,,
PHYS-218-405,0,1,5,0,0,6,2.166,0,0,0,0,0,6,RANTSCHLER J
,0.00%,16.67%,83.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,9,18,6,2,39,2.179,0,0,0,3,0,42,
,10.26%,23.08%,46.15%,15.38%,5.13%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
