,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2019,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MAYS BUSINESS SCHOOL,,,,,,,,,,,,,
DEPARTMENT:,ACCOUNTING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ACCT-209-501,85,157,114,30,16,402,2.659,0,0,0,37,0,439,CLARKE M
,21.14%,39.05%,28.36%,7.46%,3.98%,,,,,,,,,
ACCT-209-502,68,143,158,31,10,410,2.556,0,0,0,47,0,457,CLARKE M
,16.59%,34.88%,38.54%,7.56%,2.44%,,,,,,,,,
ACCT-209-503,0,2,7,2,0,11,2,0,0,0,3,0,14,CLARKE M
,0.00%,18.18%,63.64%,18.18%,0.00%,,,,,,,,,
COURSE TOTAL:,153,302,279,63,26,823,2.599,0,0,0,87,0,910,
,18.59%,36.70%,33.90%,7.65%,3.16%,,,,,,,,,
ACCT-210-501,36,64,45,12,18,175,2.502,0,0,0,20,0,195,STRAWSER R
,20.57%,36.57%,25.71%,6.86%,10.29%,,,,,,,,,
COURSE TOTAL:,36,64,45,12,18,175,2.502,0,0,0,20,0,195,
,20.57%,36.57%,25.71%,6.86%,10.29%,,,,,,,,,
ACCT-229-202,10,13,1,0,0,24,3.375,0,0,0,0,0,24,STRAWSER J
,41.67%,54.17%,4.17%,0.00%,0.00%,,,,,,,,,
ACCT-229-501,10,8,9,11,0,38,2.447,0,0,0,3,0,41,BARRETT J
,26.32%,21.05%,23.68%,28.95%,0.00%,,,,,,,,,
ACCT-229-502,9,8,10,11,1,39,2.333,0,0,0,4,0,43,BARRETT J
,23.08%,20.51%,25.64%,28.21%,2.56%,,,,,,,,,
ACCT-229-503,11,9,15,9,1,45,2.444,0,0,0,9,1,55,BARRETT J
,24.44%,20.00%,33.33%,20.00%,2.22%,,,,,,,,,
ACCT-229-504,16,19,14,15,0,64,2.562,0,0,0,12,0,76,KNOOP J
,25.00%,29.69%,21.88%,23.44%,0.00%,,,,,,,,,
ACCT-229-505,18,18,15,9,4,64,2.578,0,0,0,11,0,75,KNOOP J
,28.13%,28.13%,23.44%,14.06%,6.25%,,,,,,,,,
ACCT-229-506,6,11,14,5,0,36,2.5,0,0,0,9,0,45,ARNOSKY C
,16.67%,30.56%,38.89%,13.89%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2019,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MAYS BUSINESS SCHOOL,,,,,,,,,,,,,
DEPARTMENT:,ACCOUNTING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ACCT-229-507,6,6,12,7,1,32,2.281,0,0,0,6,0,38,ARNOSKY C
,18.75%,18.75%,37.50%,21.88%,3.13%,,,,,,,,,
ACCT-229-509,4,14,10,10,2,40,2.2,0,0,0,18,0,58,ARNOSKY C
,10.00%,35.00%,25.00%,25.00%,5.00%,,,,,,,,,
ACCT-229-510,5,10,4,5,2,26,2.423,0,0,0,9,0,35,HEAD M
,19.23%,38.46%,15.38%,19.23%,7.69%,,,,,,,,,
ACCT-229-511,3,10,13,5,0,31,2.354,0,0,0,3,0,34,ZHAO W
,9.68%,32.26%,41.94%,16.13%,0.00%,,,,,,,,,
ACCT-229-512,8,4,7,5,3,27,2.333,0,0,0,5,0,32,TORI E
,29.63%,14.81%,25.93%,18.52%,11.11%,,,,,,,,,
COURSE TOTAL:,106,130,124,92,14,466,2.476,0,0,0,89,1,556,
,22.75%,27.90%,26.61%,19.74%,3.00%,,,,,,,,,
ACCT-230-200,13,8,3,1,0,25,3.32,0,0,0,4,0,29,MCGOWAN A
,52.00%,32.00%,12.00%,4.00%,0.00%,,,,,,,,,
ACCT-230-201,25,3,2,0,0,30,3.766,0,0,0,0,0,30,STRAWSER R
,83.33%,10.00%,6.67%,0.00%,0.00%,,,,,,,,,
ACCT-230-500,72,80,43,15,1,211,2.981,0,0,0,6,0,217,ALLEN N
,34.12%,37.91%,20.38%,7.11%,0.47%,,,,,,,,,
ACCT-230-501,5,11,15,8,4,43,2.116,0,0,0,10,0,53,ALLEN N
,11.63%,25.58%,34.88%,18.60%,9.30%,,,,,,,,,
ACCT-230-502,61,76,50,16,1,204,2.882,0,0,0,14,0,218,ALLEN N
,29.90%,37.25%,24.51%,7.84%,0.49%,,,,,,,,,
COURSE TOTAL:,176,178,113,40,6,513,2.931,0,0,0,34,0,547,
