,41.67%,22.22%,13.89%,11.11%,11.11%,,,,,,,,,
GEOG-450-100,9,5,0,0,1,15,3.4,0,0,0,0,0,15,PROUT E
,60.00%,33.33%,0.00%,0.00%,6.67%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,GEOSCIENCES,,,,,,,,,,,,,
DEPARTMENT:,GEOGRAPHY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,9,5,0,0,1,15,3.4,0,0,0,0,0,15,
,60.00%,33.33%,0.00%,0.00%,6.67%,,,,,,,,,
GEOG-491-317,9,1,1,0,0,11,3.727,0,0,0,0,0,11,GOLDBERG D
,81.82%,9.09%,9.09%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,1,1,0,0,11,3.727,0,0,0,0,0,11,
,81.82%,9.09%,9.09%,0.00%,0.00%,,,,,,,,,
GEOG-660-775,15,0,0,0,0,15,4,0,0,0,0,2,17,KLEIN A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,15,0,0,0,0,15,4,0,0,0,0,2,17,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
GEOG-662-775,10,1,0,0,0,11,3.909,0,0,0,1,0,12,LYLE S
,90.91%,9.09%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,1,0,0,0,11,3.909,0,0,0,1,0,12,
,90.91%,9.09%,0.00%,0.00%,0.00%,,,,,,,,,
GEOG-676-775,13,0,0,0,0,13,4,0,0,0,0,0,13,LYLE S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,0,0,0,0,13,4,0,0,0,0,0,13,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
GEOG-678-775,13,1,0,0,0,14,3.928,0,0,0,0,2,16,LYLE S
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,1,0,0,0,14,3.928,0,0,0,0,2,16,
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2018,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,GEOSCIENCES,,,,,,,,,,,,,
DEPARTMENT:,GEOGRAPHY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,237,125,48,15,18,443,3.248,1,1,0,7,4,456,
,53.50%,28.22%,10.84%,3.39%,4.06%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,GEOSCIENCES,,,,,,,,,,,,,
DEPARTMENT:,GEOLOGY & GEOPHYSICS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
GEOL-101-399,7,8,9,4,0,28,2.642,0,0,0,1,0,29,TORREZ B
,25.00%,28.57%,32.14%,14.29%,0.00%,,,,,,,,,
COURSE TOTAL:,7,8,9,4,0,28,2.642,0,0,0,1,0,29,
,25.00%,28.57%,32.14%,14.29%,0.00%,,,,,,,,,
GEOL-102-201,5,5,0,0,0,10,3.5,0,0,0,0,0,10,MARTIN J
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,5,0,0,0,10,3.5,0,0,0,0,0,10,
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
GEOL-300-151,10,35,2,0,0,47,3.17,0,0,0,0,0,47,BALTA J
,21.28%,74.47%,4.26%,0.00%,0.00%,,,,,,,,,
GEOL-300-153,7,9,4,0,0,20,3.15,0,0,0,0,0,20,KRONENBERG A
,35.00%,45.00%,20.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,44,6,0,0,67,3.164,0,0,0,0,0,67,
,25.37%,65.67%,8.96%,0.00%,0.00%,,,,,,,,,
GEOL-491-106,5,2,1,0,0,8,3.8,0,0,0,0,0,8,LAYA PEREIRA J
,62.50%,25.00%,12.50%,0.00%,0.00%,,,,,,,,,
GEOL-491-224,2,0,3,0,0,5,3,0,0,0,0,0,5,REECE J
,40.00%,0.00%,60.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,2,4,0,0,13,3.444,0,0,0,0,0,13,
,53.85%,15.38%,30.77%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,GEOSCIENCES,,,,,,,,,,,,,
DEPARTMENT:,GEOLOGY & GEOPHYSICS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,36,59,19,4,0,118,3.101,0,0,0,1,0,119,
,30.51%,50.00%,16.10%,3.39%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,GEOSCIENCES,,,,,,,,,,,,,
DEPARTMENT:,OCEANOGRAPHY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
OCNG-251-299,11,20,14,2,1,48,2.791,1,0,0,2,0,51,FITZSIMMONS J
,22.92%,41.67%,29.17%,4.17%,2.08%,,,,,,,,,
COURSE TOTAL:,11,20,14,2,1,48,2.791,1,0,0,2,0,51,
,22.92%,41.67%,29.17%,4.17%,2.08%,,,,,,,,,
OCNG-252-299,13,6,5,0,1,25,3.2,0,0,0,0,0,25,WIEDERWOHL C
,52.00%,24.00%,20.00%,0.00%,4.00%,,,,,,,,,
COURSE TOTAL:,13,6,5,0,1,25,3.2,0,0,0,0,0,25,
,52.00%,24.00%,20.00%,0.00%,4.00%,,,,,,,,,
DEPARTMENT TOTAL:,24,26,19,2,2,73,2.852,1,0,0,2,0,76,
,32.88%,35.62%,26.03%,2.74%,2.74%,,,,,,,,,
COLLEGE TOTAL:,391,263,117,23,21,815,3.203,3,1,0,11,4,834,
,47.98%,32.27%,14.36%,2.82%,2.58%,,,,,,,,,
