,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MAYS BUSINESS SCHOOL,,,,,,,,,,,,,
DEPARTMENT:,ACCOUNTING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ACCT-209-100,65,91,41,2,1,200,3.085,0,0,0,6,0,206,HEAD M
,32.50%,45.50%,20.50%,1.00%,0.50%,,,,,,,,,
COURSE TOTAL:,65,91,41,2,1,200,3.085,0,0,0,6,0,206,
,32.50%,45.50%,20.50%,1.00%,0.50%,,,,,,,,,
ACCT-210-200,11,19,21,4,0,55,2.672,0,0,0,0,0,55,ALLEN N
,20.00%,34.55%,38.18%,7.27%,0.00%,,,,,,,,,
COURSE TOTAL:,11,19,21,4,0,55,2.672,0,0,0,0,0,55,
,20.00%,34.55%,38.18%,7.27%,0.00%,,,,,,,,,
ACCT-229-100,1,2,7,0,0,10,2.4,0,0,0,0,0,10,HEAD M
,10.00%,20.00%,70.00%,0.00%,0.00%,,,,,,,,,
ACCT-229-101,8,6,7,3,2,26,2.576,0,0,0,3,0,29,MUDGE L
,30.77%,23.08%,26.92%,11.54%,7.69%,,,,,,,,,
COURSE TOTAL:,9,8,14,3,2,36,2.527,0,0,0,3,0,39,
,25.00%,22.22%,38.89%,8.33%,5.56%,,,,,,,,,
ACCT-230-200,14,13,16,6,2,51,2.607,0,0,0,1,0,52,ALLEN N
,27.45%,25.49%,31.37%,11.76%,3.92%,,,,,,,,,
COURSE TOTAL:,14,13,16,6,2,51,2.607,0,0,0,1,0,52,
,27.45%,25.49%,31.37%,11.76%,3.92%,,,,,,,,,
ACCT-321-100,57,0,0,0,0,57,4,0,0,0,0,0,57,ROACH K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,57,0,0,0,0,57,4,0,0,0,0,0,57,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ACCT-327-100,20,22,16,5,4,67,2.731,0,0,0,3,0,70,BLASOR T
,29.85%,32.84%,23.88%,7.46%,5.97%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MAYS BUSINESS SCHOOL,,,,,,,,,,,,,
DEPARTMENT:,ACCOUNTING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,20,22,16,5,4,67,2.731,0,0,0,3,0,70,
,29.85%,32.84%,23.88%,7.46%,5.97%,,,,,,,,,
ACCT-328-200,26,23,16,2,1,68,3.044,0,0,0,2,0,70,LARKIN R
,38.24%,33.82%,23.53%,2.94%,1.47%,,,,,,,,,
COURSE TOTAL:,26,23,16,2,1,68,3.044,0,0,0,2,0,70,
,38.24%,33.82%,23.53%,2.94%,1.47%,,,,,,,,,
ACCT-329-199,44,27,3,0,0,74,3.554,0,0,0,1,0,75,FARMER K
,59.46%,36.49%,4.05%,0.00%,0.00%,,,,,,,,,
ACCT-329-299,34,26,0,0,0,60,3.566,0,0,0,0,0,60,FARMER K
,56.67%,43.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,78,53,3,0,0,134,3.559,0,0,0,1,0,135,
