,40.00%,40.00%,10.00%,0.00%,10.00%,,,,,,,,,
CHEM-111-403,4,2,6,0,0,12,2.833,0,0,0,0,0,12,TOWNSEND G
,33.33%,16.67%,50.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,13,9,1,1,36,2.944,0,0,0,1,0,37,
,33.33%,36.11%,25.00%,2.78%,2.78%,,,,,,,,,
CHEM-112-401,7,6,2,2,0,17,3.058,0,0,0,0,0,17,TOWNSEND G
,41.18%,35.29%,11.76%,11.76%,0.00%,,,,,,,,,
CHEM-112-402,13,3,0,0,0,16,3.812,0,0,0,0,0,16,TOWNSEND G
,81.25%,18.75%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-112-403,6,7,1,2,0,16,3.062,0,0,0,0,0,16,TOWNSEND G
,37.50%,43.75%,6.25%,12.50%,0.00%,,,,,,,,,
CHEM-112-404,5,7,2,0,0,14,3.214,0,0,0,0,0,14,TOWNSEND G
,35.71%,50.00%,14.29%,0.00%,0.00%,,,,,,,,,
CHEM-112-405,4,10,1,0,0,15,3.2,0,0,0,0,0,15,TOWNSEND G
,26.67%,66.67%,6.67%,0.00%,0.00%,,,,,,,,,
CHEM-112-406,2,9,2,2,1,16,2.562,0,0,0,0,0,16,TOWNSEND G
,12.50%,56.25%,12.50%,12.50%,6.25%,,,,,,,,,
CHEM-112-407,8,7,0,0,0,15,3.533,0,0,0,0,0,15,TOWNSEND G
,53.33%,46.67%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-112-408,9,6,2,0,0,17,3.411,0,0,0,0,0,17,TOWNSEND G
,52.94%,35.29%,11.76%,0.00%,0.00%,,,,,,,,,
CHEM-112-409,5,5,2,0,0,12,3.25,0,0,0,1,0,13,TOWNSEND G
,41.67%,41.67%,16.67%,0.00%,0.00%,,,,,,,,,
CHEM-112-410,4,8,2,1,0,15,3,0,0,0,0,0,15,TOWNSEND G
,26.67%,53.33%,13.33%,6.67%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CHEM-112-411,2,9,5,0,0,16,2.812,0,0,0,0,0,16,TOWNSEND G
,12.50%,56.25%,31.25%,0.00%,0.00%,,,,,,,,,
CHEM-112-412,6,9,1,0,1,17,3.117,0,0,0,0,0,17,TOWNSEND G
,35.29%,52.94%,5.88%,0.00%,5.88%,,,,,,,,,
CHEM-112-413,0,5,4,1,0,10,2.4,0,0,0,0,0,10,TOWNSEND G
,0.00%,50.00%,40.00%,10.00%,0.00%,,,,,,,,,
COURSE TOTAL:,71,91,24,8,2,196,3.127,0,0,0,1,0,197,
,36.22%,46.43%,12.24%,4.08%,1.02%,,,,,,,,,
CHEM-116-401,8,2,0,1,0,11,3.545,0,0,0,0,0,11,TOWNSEND G
,72.73%,18.18%,0.00%,9.09%,0.00%,,,,,,,,,
COURSE TOTAL:,8,2,0,1,0,11,3.545,0,0,0,0,0,11,
,72.73%,18.18%,0.00%,9.09%,0.00%,,,,,,,,,
CHEM-117-401,7,1,3,3,2,16,2.5,0,0,0,0,0,16,TOWNSEND G
,43.75%,6.25%,18.75%,18.75%,12.50%,,,,,,,,,
CHEM-117-402,5,7,2,1,1,16,2.875,0,0,0,0,0,16,TOWNSEND G
,31.25%,43.75%,12.50%,6.25%,6.25%,,,,,,,,,
CHEM-117-403,4,6,4,1,2,17,2.529,0,0,0,0,0,17,TOWNSEND G
,23.53%,35.29%,23.53%,5.88%,11.76%,,,,,,,,,
COURSE TOTAL:,16,14,9,5,5,49,2.632,0,0,0,0,0,49,
,32.65%,28.57%,18.37%,10.20%,10.20%,,,,,,,,,
CHEM-227-401,5,3,9,8,4,29,1.896,0,0,0,4,0,33,ULLOA O
,17.24%,10.34%,31.03%,27.59%,13.79%,,,,,,,,,
COURSE TOTAL:,5,3,9,8,4,29,1.896,0,0,0,4,0,33,
,17.24%,10.34%,31.03%,27.59%,13.79%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CHEM-228-401,10,3,10,7,4,34,2.235,2,0,0,0,0,36,MOSER M
,29.41%,8.82%,29.41%,20.59%,11.76%,,,,,,,,,
CHEM-228-402,1,5,13,2,0,21,2.238,0,0,0,0,0,21,KAISER K
,4.76%,23.81%,61.90%,9.52%,0.00%,,,,,,,,,
COURSE TOTAL:,11,8,23,9,4,55,2.236,2,0,0,0,0,57,
,20.00%,14.55%,41.82%,16.36%,7.27%,,,,,,,,,
CHEM-237-401,10,5,1,0,0,16,3.562,0,0,0,0,0,16,PERRIGO J
,62.50%,31.25%,6.25%,0.00%,0.00%,,,,,,,,,
CHEM-237-402,6,4,2,0,0,12,3.333,0,0,0,0,0,12,PERRIGO J
,50.00%,33.33%,16.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,9,3,0,0,28,3.464,0,0,0,0,0,28,
,57.14%,32.14%,10.71%,0.00%,0.00%,,,,,,,,,
CHEM-238-402,8,3,2,0,0,13,3.461,0,0,0,0,0,13,TOWNSEND G
,61.54%,23.08%,15.38%,0.00%,0.00%,,,,,,,,,
CHEM-238-403,10,4,1,0,0,15,3.6,0,0,0,0,0,15,PERRIGO J
,66.67%,26.67%,6.67%,0.00%,0.00%,,,,,,,,,
CHEM-238-404,12,1,0,0,1,14,3.642,1,0,0,0,0,15,PERRIGO J
,85.71%,7.14%,0.00%,0.00%,7.14%,,,,,,,,,
CHEM-238-407,8,2,1,0,0,11,3.636,0,0,0,0,0,11,PERRIGO J
,72.73%,18.18%,9.09%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,38,10,4,0,1,53,3.584,1,0,0,0,0,54,
,71.70%,18.87%,7.55%,0.00%,1.89%,,,,,,,,,
CHEM-322-401,3,2,0,0,0,5,3.6,0,0,0,0,0,5,GALAN J
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,3,2,0,0,0,5,3.6,0,0,0,0,0,5,
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-483-401,4,4,1,0,0,9,3.333,0,0,0,0,0,9,ULLOA O
,44.44%,44.44%,11.11%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,4,1,0,0,9,3.333,0,0,0,0,0,9,
,44.44%,44.44%,11.11%,0.00%,0.00%,,,,,,,,,
MATH-140-401,4,2,3,1,1,11,2.636,0,0,0,2,0,13,ACERO-SCHERTZER C
,36.36%,18.18%,27.27%,9.09%,9.09%,,,,,,,,,
MATH-140-404,3,1,7,3,7,21,1.523,0,0,0,2,0,23,PANGEMANAN A
,14.29%,4.76%,33.33%,14.29%,33.33%,,,,,,,,,
MATH-140-405,8,10,6,1,2,27,2.777,1,0,0,5,0,33,GOODSON J
,29.63%,37.04%,22.22%,3.70%,7.41%,,,,,,,,,
COURSE TOTAL:,15,13,16,5,10,59,2.305,1,0,0,9,0,69,
,25.42%,22.03%,27.12%,8.47%,16.95%,,,,,,,,,
MATH-141-401,6,8,6,3,0,23,2.739,0,0,0,6,0,29,PANGEMANAN A
,26.09%,34.78%,26.09%,13.04%,0.00%,,,,,,,,,
COURSE TOTAL:,6,8,6,3,0,23,2.739,0,0,0,6,0,29,
,26.09%,34.78%,26.09%,13.04%,0.00%,,,,,,,,,
MATH-142-401,6,9,12,6,1,34,2.382,0,0,0,15,0,49,QIU L
,17.65%,26.47%,35.29%,17.65%,2.94%,,,,,,,,,
MATH-142-402,5,17,13,3,0,38,2.631,0,0,0,1,0,39,GOODSON J
,13.16%,44.74%,34.21%,7.89%,0.00%,,,,,,,,,
MATH-142-404,7,13,7,3,3,33,2.545,0,0,0,1,0,34,GOODSON J
,21.21%,39.39%,21.21%,9.09%,9.09%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,18,39,32,12,4,105,2.523,0,0,0,17,0,122,
,17.14%,37.14%,30.48%,11.43%,3.81%,,,,,,,,,
MATH-150-401,3,4,11,3,5,26,1.884,0,0,0,3,0,29,PANGEMANAN A
,11.54%,15.38%,42.31%,11.54%,19.23%,,,,,,,,,
COURSE TOTAL:,3,4,11,3,5,26,1.884,0,0,0,3,0,29,
,11.54%,15.38%,42.31%,11.54%,19.23%,,,,,,,,,
MATH-151-401,4,10,2,6,0,22,2.545,0,0,0,1,0,23,QIU L
,18.18%,45.45%,9.09%,27.27%,0.00%,,,,,,,,,
MATH-151-402,5,2,5,4,1,17,2.352,0,0,0,2,0,19,LUXEMBURG L
,29.41%,11.76%,29.41%,23.53%,5.88%,,,,,,,,,
MATH-151-403,7,14,6,2,0,29,2.896,0,0,0,2,0,31,QIU L
,24.14%,48.28%,20.69%,6.90%,0.00%,,,,,,,,,
MATH-151-404,8,5,12,5,2,32,2.375,0,0,0,2,0,34,QIU L
,25.00%,15.63%,37.50%,15.63%,6.25%,,,,,,,,,
MATH-151-405,5,5,3,2,1,16,2.687,0,0,0,3,0,19,QIU L
,31.25%,31.25%,18.75%,12.50%,6.25%,,,,,,,,,
MATH-151-406,4,9,10,3,6,32,2.062,0,0,0,3,0,35,GOODSON J
,12.50%,28.13%,31.25%,9.38%,18.75%,,,,,,,,,
MATH-151-407,4,7,7,5,4,27,2.074,0,0,0,1,0,28,QIU L
,14.81%,25.93%,25.93%,18.52%,14.81%,,,,,,,,,
COURSE TOTAL:,37,52,45,27,14,175,2.405,0,0,0,14,0,189,
,21.14%,29.71%,25.71%,15.43%,8.00%,,,,,,,,,
MATH-152-401,6,10,9,0,0,25,2.88,0,0,0,2,0,27,SUEN C
,24.00%,40.00%,36.00%,0.00%,0.00%,,,,,,,,,
MATH-152-402,5,6,12,0,0,23,2.695,0,0,0,2,0,25,SUEN C
,21.74%,26.09%,52.17%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
MATH-152-403,3,5,10,2,0,20,2.45,0,0,0,1,0,21,BROWN P
,15.00%,25.00%,50.00%,10.00%,0.00%,,,,,,,,,
MATH-152-404,7,12,9,2,0,30,2.8,0,0,0,0,0,30,KANG C
,23.33%,40.00%,30.00%,6.67%,0.00%,,,,,,,,,
MATH-152-405,2,7,7,0,1,17,2.529,0,0,0,3,0,20,YI E
,11.76%,41.18%,41.18%,0.00%,5.88%,,,,,,,,,
MATH-152-406,7,4,0,1,0,12,3.416,0,0,0,0,0,12,LUXEMBURG L
,58.33%,33.33%,0.00%,8.33%,0.00%,,,,,,,,,
MATH-152-407,11,10,7,0,0,28,3.142,0,0,0,1,0,29,SUEN C
,39.29%,35.71%,25.00%,0.00%,0.00%,,,,,,,,,
MATH-152-408,11,9,5,0,0,25,3.24,0,0,0,0,0,25,SUEN C
,44.00%,36.00%,20.00%,0.00%,0.00%,,,,,,,,,
MATH-152-409,3,5,2,0,0,10,3.1,0,0,0,1,0,11,BROWN P
,30.00%,50.00%,20.00%,0.00%,0.00%,,,,,,,,,
MATH-152-410,7,11,6,6,0,30,2.633,0,0,0,0,0,30,KANG C
,23.33%,36.67%,20.00%,20.00%,0.00%,,,,,,,,,
MATH-152-411,2,4,4,4,0,14,2.285,0,0,0,3,0,17,YI E
,14.29%,28.57%,28.57%,28.57%,0.00%,,,,,,,,,
MATH-152-412,6,1,2,1,0,10,3.2,0,0,0,0,0,10,LUXEMBURG L
,60.00%,10.00%,20.00%,10.00%,0.00%,,,,,,,,,
COURSE TOTAL:,70,84,73,16,1,244,2.844,0,0,0,13,0,257,
,28.69%,34.43%,29.92%,6.56%,0.41%,,,,,,,,,
MATH-251-401,2,13,6,3,0,24,2.583,0,0,0,4,0,28,KANG C
,8.33%,54.17%,25.00%,12.50%,0.00%,,,,,,,,,
COURSE TOTAL:,2,13,6,3,0,24,2.583,0,0,0,4,0,28,
,8.33%,54.17%,25.00%,12.50%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
MATH-308-401,6,2,2,0,0,10,3.4,0,0,0,0,0,10,YI E
,60.00%,20.00%,20.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,2,2,0,0,10,3.4,0,0,0,0,0,10,
,60.00%,20.00%,20.00%,0.00%,0.00%,,,,,,,,,
PHYS-201-401,7,5,5,0,1,18,2.944,0,0,0,0,0,18,RANTSCHLER J
,38.89%,27.78%,27.78%,0.00%,5.56%,,,,,,,,,
PHYS-201-402,5,5,6,0,1,17,2.764,1,0,0,0,0,18,RANTSCHLER J
,29.41%,29.41%,35.29%,0.00%,5.88%,,,,,,,,,
COURSE TOTAL:,12,10,11,0,2,35,2.857,1,0,0,0,0,36,
,34.29%,28.57%,31.43%,0.00%,5.71%,,,,,,,,,
PHYS-202-401,6,8,2,2,0,18,3,0,0,0,0,0,18,BOULAHOUACHE C
,33.33%,44.44%,11.11%,11.11%,0.00%,,,,,,,,,
PHYS-202-402,10,3,4,1,0,18,3.222,0,0,0,0,0,18,BOULAHOUACHE C
,55.56%,16.67%,22.22%,5.56%,0.00%,,,,,,,,,
PHYS-202-403,3,6,5,2,0,16,2.625,0,0,0,0,0,16,BOULAHOUACHE C
,18.75%,37.50%,31.25%,12.50%,0.00%,,,,,,,,,
COURSE TOTAL:,19,17,11,5,0,52,2.961,0,0,0,0,0,52,
,36.54%,32.69%,21.15%,9.62%,0.00%,,,,,,,,,
PHYS-208-402,3,3,5,0,6,17,1.823,0,0,0,3,0,20,KLEIN D
,17.65%,17.65%,29.41%,0.00%,35.29%,,,,,,,,,
PHYS-208-403,6,7,1,3,0,17,2.941,1,0,0,1,0,19,KLEIN D
,35.29%,41.18%,5.88%,17.65%,0.00%,,,,,,,,,
COURSE TOTAL:,9,10,6,3,6,34,2.382,1,0,0,4,0,39,
,26.47%,29.41%,17.65%,8.82%,17.65%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PHYS-218-401,7,6,3,1,0,17,3.117,0,0,0,1,0,18,BOULAHOUACHE C
,41.18%,35.29%,17.65%,5.88%,0.00%,,,,,,,,,
PHYS-218-402,7,5,3,1,0,16,3.125,0,0,0,0,0,16,BOULAHOUACHE C
,43.75%,31.25%,18.75%,6.25%,0.00%,,,,,,,,,
PHYS-218-403,5,8,3,0,2,18,2.777,0,0,0,1,0,19,BOULAHOUACHE C
,27.78%,44.44%,16.67%,0.00%,11.11%,,,,,,,,,
PHYS-218-404,11,6,1,0,0,18,3.555,0,0,0,0,0,18,BOULAHOUACHE C
,61.11%,33.33%,5.56%,0.00%,0.00%,,,,,,,,,
PHYS-218-405,9,7,2,0,0,18,3.388,0,0,0,0,0,18,BOULAHOUACHE C
,50.00%,38.89%,11.11%,0.00%,0.00%,,,,,,,,,
PHYS-218-406,3,8,6,0,0,17,2.823,0,0,0,1,0,18,RANTSCHLER J
,17.65%,47.06%,35.29%,0.00%,0.00%,,,,,,,,,
PHYS-218-407,3,7,7,0,1,18,2.611,0,0,0,0,0,18,RANTSCHLER J
,16.67%,38.89%,38.89%,0.00%,5.56%,,,,,,,,,
PHYS-218-408,3,3,4,1,3,14,2.142,0,0,0,2,0,16,RANTSCHLER J
,21.43%,21.43%,28.57%,7.14%,21.43%,,,,,,,,,
PHYS-218-409,6,8,3,1,0,18,3.055,0,0,0,1,0,19,RANTSCHLER J
,33.33%,44.44%,16.67%,5.56%,0.00%,,,,,,,,,
PHYS-218-410,3,5,6,0,1,15,2.6,0,0,0,1,0,16,RANTSCHLER J
,20.00%,33.33%,40.00%,0.00%,6.67%,,,,,,,,,
PHYS-218-411,5,6,5,1,1,18,2.722,0,0,0,0,0,18,RANTSCHLER J
,27.78%,33.33%,27.78%,5.56%,5.56%,,,,,,,,,
PHYS-218-412,6,8,1,0,2,17,2.941,0,0,0,1,0,18,RANTSCHLER J
,35.29%,47.06%,5.88%,0.00%,11.76%,,,,,,,,,
PHYS-218-413,7,10,1,0,0,18,3.333,0,0,0,0,0,18,RANTSCHLER J
,38.89%,55.56%,5.56%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,FOUNDATIONAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PHYS-218-414,4,7,5,0,0,16,2.937,0,0,0,1,0,17,RANTSCHLER J
,25.00%,43.75%,31.25%,0.00%,0.00%,,,,,,,,,
PHYS-218-415,8,7,1,0,2,18,3.055,0,0,0,0,0,18,RANTSCHLER J
,44.44%,38.89%,5.56%,0.00%,11.11%,,,,,,,,,
COURSE TOTAL:,87,101,51,5,12,256,2.96,0,0,0,9,0,265,
,33.98%,39.45%,19.92%,1.95%,4.69%,,,,,,,,,
STAT-303-401,6,4,2,3,1,16,2.687,0,0,0,1,0,17,DAVLASHERIDZE M
,37.50%,25.00%,12.50%,18.75%,6.25%,,,,,,,,,
COURSE TOTAL:,6,4,2,3,1,16,2.687,0,0,0,1,0,17,
,37.50%,25.00%,12.50%,18.75%,6.25%,,,,,,,,,
DEPARTMENT TOTAL:,507,578,456,201,99,1841,2.595,6,0,0,112,0,1959,
,27.54%,31.40%,24.77%,10.92%,5.38%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ANTH-202-401,19,10,4,1,2,36,3.194,0,0,0,0,0,36,PEARL F
,52.78%,27.78%,11.11%,2.78%,5.56%,,,,,,,,,
COURSE TOTAL:,19,10,4,1,2,36,3.194,0,0,0,0,0,36,
,52.78%,27.78%,11.11%,2.78%,5.56%,,,,,,,,,
ANTH-210-402,27,7,3,0,0,37,3.648,0,0,0,2,0,39,FURTH B
,72.97%,18.92%,8.11%,0.00%,0.00%,,,,,,,,,
ANTH-210-403,23,12,2,0,0,37,3.567,1,0,0,1,0,39,FURTH B
,62.16%,32.43%,5.41%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,50,19,5,0,0,74,3.608,1,0,0,3,0,78,
,67.57%,25.68%,6.76%,0.00%,0.00%,,,,,,,,,
ANTH-350-401,11,6,0,0,0,17,3.647,0,0,0,2,1,20,PEARL F
,64.71%,35.29%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,6,0,0,0,17,3.647,0,0,0,2,1,20,
,64.71%,35.29%,0.00%,0.00%,0.00%,,,,,,,,,
ANTH-409-401,7,3,5,2,1,18,2.722,0,0,0,0,1,19,OERTLING T
,38.89%,16.67%,27.78%,11.11%,5.56%,,,,,,,,,
COURSE TOTAL:,7,3,5,2,1,18,2.722,0,0,0,0,1,19,
,38.89%,16.67%,27.78%,11.11%,5.56%,,,,,,,,,
ANTH-423-401,17,6,1,0,0,24,3.666,1,0,0,0,0,25,MARK S
,70.83%,25.00%,4.17%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,6,1,0,0,24,3.666,1,0,0,0,0,25,
,70.83%,25.00%,4.17%,0.00%,0.00%,,,,,,,,,
COMM-203-401,23,0,0,0,0,23,4,0,0,0,0,0,23,HENDON E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,LIBERAL STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COMM-203-402,18,5,0,0,0,23,3.782,0,0,0,0,0,23,HENDON E
,78.26%,21.74%,0.00%,0.00%,0.00%,,,,,,,,,
COMM-203-403,7,12,4,0,1,24,3,0,0,0,1,0,25,VISER V
,29.17%,50.00%,16.67%,0.00%,4.17%,,,,,,,,,
COURSE TOTAL:,48,17,4,0,1,70,3.585,0,0,0,1,0,71,
,68.57%,24.29%,5.71%,0.00%,1.43%,,,,,,,,,
COMM-449-401,5,8,1,0,0,14,3.285,1,0,0,0,0,15,VISER V
,35.71%,57.14%,7.14%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,8,1,0,0,14,3.285,1,0,0,0,0,15,
,35.71%,57.14%,7.14%,0.00%,0.00%,,,,,,,,,
DIVE-250-401,1,4,1,0,1,7,2.571,1,0,0,0,0,8,WILLIAMS S
