,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,MEDICINE,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
EDHP-500-599,6,0,0,0,0,6,4,0,0,0,0,0,6,ARNOLD S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6,4,0,0,0,0,0,6,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
EDHP-503-599,5,1,0,0,0,6,3.833,0,0,0,0,0,6,HOLYFIELD L
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,1,0,0,0,6,3.833,0,0,0,0,0,6,
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
MPHY-624-600,6,1,1,0,0,8,3.625,0,0,0,0,0,8,VANBUREN V
,75.00%,12.50%,12.50%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,1,1,0,0,8,3.625,0,0,0,0,0,8,
,75.00%,12.50%,12.50%,0.00%,0.00%,,,,,,,,,
MSCI-601-600,1,8,0,0,0,9,3.111,0,0,0,0,0,9,ZIMMER W
,11.11%,88.89%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,1,8,0,0,0,9,3.111,0,0,0,0,0,9,
,11.11%,88.89%,0.00%,0.00%,0.00%,,,,,,,,,
MSCI-609-600,19,0,0,0,0,19,4,0,0,0,0,0,19,WILSON E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MSCI-609-601,6,0,0,0,0,6,4,0,0,0,0,0,6,WILSON E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,25,0,0,0,0,25,4,0,0,0,0,0,25,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MSCI-630-600,0,4,1,0,0,5,2.8,0,0,0,0,0,5,BAYLESS K
,0.00%,80.00%,20.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,MEDICINE,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,0,4,1,0,0,5,2.8,0,0,0,0,0,5,
,0.00%,80.00%,20.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,43,14,2,0,0,59,3.485,0,0,0,0,0,59,
,72.88%,23.73%,3.39%,0.00%,0.00%,,,,,,,,,
COLLEGE TOTAL:,43,14,2,0,0,59,3.485,0,0,0,0,0,59,
,72.88%,23.73%,3.39%,0.00%,0.00%,,,,,,,,,
