,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MILITARY SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,AEROSPACE STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
AERS-101-501,22,3,1,0,0,26,3.807,0,0,0,0,0,26,SILVA H
,84.62%,11.54%,3.85%,0.00%,0.00%,,,,,,,,,
AERS-101-502,23,8,0,0,0,31,3.741,0,0,0,1,0,32,SILVA H
,74.19%,25.81%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-101-503,21,8,1,0,1,31,3.548,0,0,0,0,0,31,SILVA H
,67.74%,25.81%,3.23%,0.00%,3.23%,,,,,,,,,
AERS-101-504,21,9,2,0,0,32,3.593,0,0,0,0,0,32,SILVA H
,65.63%,28.13%,6.25%,0.00%,0.00%,,,,,,,,,
AERS-101-505,19,5,4,0,0,28,3.535,0,0,0,0,0,28,SILVA H
,67.86%,17.86%,14.29%,0.00%,0.00%,,,,,,,,,
AERS-101-507,20,3,2,0,1,26,3.576,0,0,0,0,0,26,SILVA H
,76.92%,11.54%,7.69%,0.00%,3.85%,,,,,,,,,
AERS-101-508,23,5,3,1,0,32,3.562,0,0,0,0,0,32,SILVA H
,71.88%,15.63%,9.38%,3.13%,0.00%,,,,,,,,,
AERS-101-509,21,5,0,0,0,26,3.807,0,0,0,0,0,26,SILVA H
,80.77%,19.23%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-101-510,26,2,0,0,0,28,3.928,0,0,0,0,0,28,SILVA H
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-101-511,21,6,0,0,1,28,3.642,0,0,0,0,0,28,SILVA H
,75.00%,21.43%,0.00%,0.00%,3.57%,,,,,,,,,
COURSE TOTAL:,217,54,13,1,3,288,3.67,0,0,0,1,0,289,
,75.35%,18.75%,4.51%,0.35%,1.04%,,,,,,,,,
AERS-201-501,33,1,0,0,0,34,3.97,0,0,0,0,0,34,COOPER H
,97.06%,2.94%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-201-502,29,4,0,0,0,33,3.878,0,0,0,0,0,33,COOPER H
,87.88%,12.12%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MILITARY SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,AEROSPACE STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
AERS-201-505,21,7,0,0,0,28,3.75,0,0,0,0,0,28,COOPER H
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-201-506,27,2,0,0,0,29,3.931,0,0,0,0,0,29,COOPER H
,93.10%,6.90%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-201-507,19,1,1,0,0,21,3.857,0,0,0,0,0,21,COOPER H
,90.48%,4.76%,4.76%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,129,15,1,0,0,145,3.882,0,0,0,0,0,145,
,88.97%,10.34%,0.69%,0.00%,0.00%,,,,,,,,,
AERS-303-501,20,6,0,0,0,26,3.769,0,0,0,0,0,26,CARTER R
,76.92%,23.08%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-303-502,27,1,0,0,0,28,3.964,0,0,0,0,0,28,CARTER R
,96.43%,3.57%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-303-504,32,1,0,0,0,33,3.969,0,0,0,0,0,33,CARTER R
,96.97%,3.03%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,79,8,0,0,0,87,3.908,0,0,0,0,0,87,
,90.80%,9.20%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-403-501,33,0,0,0,0,33,4,0,0,0,0,0,33,RICHARDSON D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-403-502,28,0,0,0,0,28,4,0,0,0,0,0,28,RICHARDSON D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-403-504,33,0,0,0,0,33,4,0,0,0,0,0,33,RICHARDSON D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,94,0,0,0,0,94,4,0,0,0,0,0,94,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MILITARY SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,AEROSPACE STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,519,77,14,1,3,614,3.86,0,0,0,1,0,615,
,84.53%,12.54%,2.28%,0.16%,0.49%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MILITARY SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,"COMMANDANT, CORPS OF CADETS",,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
SOMS-111-501,10,5,2,0,0,17,3.25,2,0,0,0,0,19,QUIN C
,58.82%,29.41%,11.76%,0.00%,0.00%,,,,,,,,,
SOMS-111-502,12,4,1,4,1,22,3.5,0,0,0,0,0,22,VELA C
,54.55%,18.18%,4.55%,18.18%,4.55%,,,,,,,,,
SOMS-111-503,10,5,4,0,1,20,3.857,0,0,0,1,0,21,SIMPSON M
,50.00%,25.00%,20.00%,0.00%,5.00%,,,,,,,,,
SOMS-111-504,9,3,7,2,0,21,3.125,1,0,0,0,0,22,VELA C
,42.86%,14.29%,33.33%,9.52%,0.00%,,,,,,,,,
SOMS-111-505,14,2,3,0,2,21,3.8,0,0,0,0,0,21,SIMPSON M
,66.67%,9.52%,14.29%,0.00%,9.52%,,,,,,,,,
SOMS-111-506,16,3,2,0,0,21,3.722,0,0,0,0,0,21,SIMPSON M
,76.19%,14.29%,9.52%,0.00%,0.00%,,,,,,,,,
SOMS-111-507,16,3,3,0,0,22,3.692,0,0,0,0,0,22,SIMPSON M
,72.73%,13.64%,13.64%,0.00%,0.00%,,,,,,,,,
SOMS-111-508,13,2,4,0,2,21,3.636,1,0,0,0,0,22,QUIN C
,61.90%,9.52%,19.05%,0.00%,9.52%,,,,,,,,,
SOMS-111-509,7,2,7,1,3,20,2.9,0,0,0,0,0,20,VELA C
,35.00%,10.00%,35.00%,5.00%,15.00%,,,,,,,,,
SOMS-111-510,14,2,2,1,0,19,3.666,0,0,0,0,0,19,QUIN C
,73.68%,10.53%,10.53%,5.26%,0.00%,,,,,,,,,
SOMS-111-511,12,4,2,1,1,20,3.333,0,0,0,0,0,20,QUIN C
,60.00%,20.00%,10.00%,5.00%,5.00%,,,,,,,,,
SOMS-111-512,15,4,1,0,0,20,3.888,0,0,0,0,0,20,SIMPSON M
,75.00%,20.00%,5.00%,0.00%,0.00%,,,,,,,,,
SOMS-111-513,13,4,2,0,1,20,3.714,0,0,0,0,0,20,QUIN C
,65.00%,20.00%,10.00%,0.00%,5.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,MILITARY SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,"COMMANDANT, CORPS OF CADETS",,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
SOMS-111-514,12,1,2,0,4,19,3.888,0,0,0,1,0,20,QUIN C
,63.16%,5.26%,10.53%,0.00%,21.05%,,,,,,,,,
SOMS-111-515,12,7,2,1,1,23,3.375,0,0,0,0,0,23,QUIN C
