,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,MILITARY SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,AEROSPACE STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
AERS-102-502,21,7,0,0,0,28,3.75,0,0,0,0,0,28,COSTA F
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-102-503,20,10,0,0,0,30,3.666,0,0,0,0,0,30,COSTA F
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-102-504,18,8,0,0,0,26,3.692,0,0,0,0,0,26,COSTA F
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-102-505,19,7,0,0,0,26,3.73,0,0,0,2,0,28,COSTA F
,73.08%,26.92%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-102-507,10,10,0,0,0,20,3.5,0,0,0,0,0,20,COSTA F
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-102-508,7,15,0,0,0,22,3.318,0,0,0,1,0,23,COSTA F
,31.82%,68.18%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-102-509,11,7,0,0,0,18,3.611,0,0,0,0,0,18,COSTA F
,61.11%,38.89%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-102-510,15,3,0,0,0,18,3.833,0,0,0,0,0,18,COSTA F
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-102-512,17,13,0,0,0,30,3.566,0,0,0,0,0,30,COSTA F
,56.67%,43.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,138,80,0,0,0,218,3.633,0,0,0,3,0,221,
,63.30%,36.70%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-202-501,20,1,0,0,0,21,3.952,0,0,0,0,0,21,JORDAN C
,95.24%,4.76%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-202-502,13,1,0,0,0,14,3.928,0,0,0,1,0,15,JORDAN C
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-202-506,18,5,0,1,0,24,3.666,0,0,0,0,0,24,JORDAN C
,75.00%,20.83%,0.00%,4.17%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,MILITARY SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,AEROSPACE STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
AERS-202-507,22,1,0,0,0,23,3.956,0,0,0,0,0,23,JORDAN C
,95.65%,4.35%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,73,8,0,1,0,82,3.865,0,0,0,1,0,83,
,89.02%,9.76%,0.00%,1.22%,0.00%,,,,,,,,,
AERS-304-501,23,1,0,0,0,24,3.958,0,0,0,0,0,24,SANGER N
,95.83%,4.17%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-304-502,23,1,0,0,0,24,3.958,0,0,0,1,0,25,SANGER N
,95.83%,4.17%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-304-503,17,0,0,0,0,17,4,0,0,0,0,0,17,SANGER N
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,63,2,0,0,0,65,3.969,0,0,0,1,0,66,
,96.92%,3.08%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-404-501,24,4,0,0,0,28,3.857,0,0,0,0,0,28,KOSTER B
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-404-502,22,1,0,0,0,23,3.956,0,0,0,0,0,23,KOSTER B
,95.65%,4.35%,0.00%,0.00%,0.00%,,,,,,,,,
AERS-404-504,14,2,0,0,0,16,3.875,0,0,0,0,0,16,KOSTER B
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,60,7,0,0,0,67,3.895,0,0,0,0,0,67,
,89.55%,10.45%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,MILITARY SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,AEROSPACE STUDIES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,334,97,0,1,0,432,3.83,0,0,0,5,0,437,
