,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,BUSH SCHOOL OF GOVT. - DEANS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BUSH-631-601,12,7,0,0,0,19,3.631,0,0,0,0,0,19,NIELSEN R
,63.16%,36.84%,0.00%,0.00%,0.00%,,,,,,,,,
BUSH-631-602,18,5,0,0,0,23,3.782,0,0,0,0,0,23,NIELSEN R
,78.26%,21.74%,0.00%,0.00%,0.00%,,,,,,,,,
BUSH-631-700,20,2,2,0,0,24,3.75,0,0,0,1,0,25,BULLOCK J
,83.33%,8.33%,8.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,50,14,2,0,0,66,3.727,0,0,0,1,0,67,
,75.76%,21.21%,3.03%,0.00%,0.00%,,,,,,,,,
BUSH-632-600,26,0,0,0,0,26,4,0,0,0,0,0,26,BULLOCK J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,26,0,0,0,0,26,4,0,0,0,0,0,26,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BUSH-635-601,18,8,1,0,0,27,3.629,0,0,0,0,0,27,SELLARS E
,66.67%,29.63%,3.70%,0.00%,0.00%,,,,,,,,,
BUSH-635-602,11,5,2,0,0,18,3.5,0,0,0,0,0,18,CORTES K
,61.11%,27.78%,11.11%,0.00%,0.00%,,,,,,,,,
BUSH-635-603,11,5,0,0,0,16,3.687,0,0,0,0,0,16,LAHEY J
,68.75%,31.25%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,40,18,3,0,0,61,3.606,0,0,0,0,0,61,
,65.57%,29.51%,4.92%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,BUSH SCHOOL OF GOVT. - DEANS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,116,32,5,0,0,153,3.725,0,0,0,1,0,154,
,75.82%,20.92%,3.27%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,INTERNATIONAL AFFAIRS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
INTA-601-600,8,2,0,0,0,10,3.8,0,0,0,1,0,11,MUSOMA H
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,2,0,0,0,10,3.8,0,0,0,1,0,11,
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
INTA-603-700,5,2,1,1,1,10,2.9,0,0,0,1,0,11,FEIL S
,50.00%,20.00%,10.00%,10.00%,10.00%,,,,,,,,,
COURSE TOTAL:,5,2,1,1,1,10,2.9,0,0,0,1,0,11,
,50.00%,20.00%,10.00%,10.00%,10.00%,,,,,,,,,
INTA-604-700,4,2,3,0,0,9,3.111,0,0,0,0,0,9,TALBOT B
,44.44%,22.22%,33.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,2,3,0,0,9,3.111,0,0,0,0,0,9,
,44.44%,22.22%,33.33%,0.00%,0.00%,,,,,,,,,
INTA-605-601,7,4,0,0,0,11,3.636,0,0,0,0,0,11,CESARIO B
,63.64%,36.36%,0.00%,0.00%,0.00%,,,,,,,,,
INTA-605-602,6,4,0,0,0,10,3.6,0,0,0,0,1,11,HERMANN C
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,
INTA-605-603,4,3,1,0,0,8,3.375,0,0,0,0,0,8,CESARIO B
,50.00%,37.50%,12.50%,0.00%,0.00%,,,,,,,,,
INTA-605-700,9,3,0,1,1,14,3.285,0,0,0,0,0,14,LASALA P
,64.29%,21.43%,0.00%,7.14%,7.14%,,,,,,,,,
COURSE TOTAL:,26,14,1,1,1,43,3.465,0,0,0,0,1,44,
,60.47%,32.56%,2.33%,2.33%,2.33%,,,,,,,,,
INTA-608-600,22,2,0,0,0,24,3.916,0,0,0,0,0,24,LENZ E
