,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,GEOSCIENCES,,,,,,,,,,,,,
DEPARTMENT:,ATMOSPHERIC SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ATMO-201-501,39,41,13,0,1,94,3.244,0,0,0,1,0,95,EPIFANIO C
,41.49%,43.62%,13.83%,0.00%,1.06%,,,,,,,,,
ATMO-201-502,103,52,11,0,0,166,3.554,0,0,0,6,0,172,LOGAN T
,62.05%,31.33%,6.63%,0.00%,0.00%,,,,,,,,,
ATMO-201-503,105,50,13,0,0,168,3.547,0,0,0,3,0,171,LOGAN T
,62.50%,29.76%,7.74%,0.00%,0.00%,,,,,,,,,
ATMO-201-504,35,35,13,7,2,92,3.021,0,0,0,6,0,98,CONLEE D
,38.04%,38.04%,14.13%,7.61%,2.17%,,,,,,,,,
ATMO-201-505,4,12,14,1,3,34,2.382,1,0,0,0,0,35,SCHADE G
,11.76%,35.29%,41.18%,2.94%,8.82%,,,,,,,,,
ATMO-201-506,92,52,21,1,0,166,3.415,0,0,0,5,0,171,LOGAN T
,55.42%,31.33%,12.65%,0.60%,0.00%,,,,,,,,,
COURSE TOTAL:,378,242,85,9,6,720,3.356,1,0,0,21,0,742,
,52.50%,33.61%,11.81%,1.25%,0.83%,,,,,,,,,
ATMO-202-501,14,4,2,1,1,22,3.318,0,0,0,0,0,22,LOGAN T
,63.64%,18.18%,9.09%,4.55%,4.55%,,,,,,,,,
ATMO-202-502,13,5,3,0,0,21,3.476,0,0,0,2,0,23,LOGAN T
,61.90%,23.81%,14.29%,0.00%,0.00%,,,,,,,,,
ATMO-202-504,14,5,2,0,0,21,3.571,0,0,0,0,0,21,LOGAN T
,66.67%,23.81%,9.52%,0.00%,0.00%,,,,,,,,,
ATMO-202-505,11,8,1,1,0,21,3.38,0,0,0,0,0,21,LOGAN T
,52.38%,38.10%,4.76%,4.76%,0.00%,,,,,,,,,
ATMO-202-506,9,1,2,0,0,12,3.583,0,0,0,0,0,12,LOGAN T
,75.00%,8.33%,16.67%,0.00%,0.00%,,,,,,,,,
ATMO-202-508,11,9,3,0,0,23,3.347,0,0,0,0,0,23,LOGAN T
,47.83%,39.13%,13.04%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,GEOSCIENCES,,,,,,,,,,,,,
DEPARTMENT:,ATMOSPHERIC SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ATMO-202-509,9,4,3,0,0,16,3.375,0,0,0,0,0,16,LOGAN T
,56.25%,25.00%,18.75%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,81,36,16,2,1,136,3.426,0,0,0,2,0,138,
,59.56%,26.47%,11.76%,1.47%,0.74%,,,,,,,,,
ATMO-203-502,9,8,2,0,0,19,3.368,0,0,0,1,0,20,CONLEE D
,47.37%,42.11%,10.53%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,8,2,0,0,19,3.368,0,0,0,1,0,20,
,47.37%,42.11%,10.53%,0.00%,0.00%,,,,,,,,,
ATMO-321-500,9,8,2,0,0,19,3.368,0,0,0,0,0,19,XU Y
,47.37%,42.11%,10.53%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,8,2,0,0,19,3.368,0,0,0,0,0,19,
,47.37%,42.11%,10.53%,0.00%,0.00%,,,,,,,,,
ATMO-324-501,8,9,1,2,0,20,3.15,0,0,0,0,0,20,NIELSEN-GAMMON J
,40.00%,45.00%,5.00%,10.00%,0.00%,,,,,,,,,
ATMO-324-502,5,8,0,0,0,13,3.384,0,0,0,1,0,14,NIELSEN-GAMMON J
,38.46%,61.54%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,17,1,2,0,33,3.242,0,0,0,1,0,34,
,39.39%,51.52%,3.03%,6.06%,0.00%,,,,,,,,,
ATMO-352-501,7,7,2,1,0,17,3.176,0,0,0,1,0,18,NOWOTARSKI C
,41.18%,41.18%,11.76%,5.88%,0.00%,,,,,,,,,
ATMO-352-502,7,5,1,0,0,13,3.461,0,0,0,0,0,13,NOWOTARSKI C
,53.85%,38.46%,7.69%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,12,3,1,0,30,3.3,0,0,0,1,0,31,
,46.67%,40.00%,10.00%,3.33%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
